routeid,nodeid,gpslong,gpslati
100100258,120000076,126.9314891481,37.4651023993
100100258,120000077,126.9319956276,37.4678281405
100100258,120000078,126.9337134942,37.4709516741
100100258,120000044,126.9334899868,37.4732856825
100100258,120000045,126.937316264,37.4762266104
100100258,120000046,126.9323145443,37.4785937534
100100258,120000047,126.9299495272,37.4819179383
100100258,120000048,126.9294805466,37.4859885481
100100258,120000128,126.9258896205,37.489965581
100100258,120000125,126.9179428112,37.4893791719
100100258,120000438,126.9135080128,37.4863686607
100100258,120000437,126.9139628622,37.4843005589
100100258,120900204,126.9142613713,37.4829526761
100100258,120000117,126.9148256152,37.4803380107
100100258,120000116,126.9154895441,37.4769928277
100100258,120000115,126.9167760272,37.475296262
100100258,120000114,126.9172935605,37.4740935962
100100258,120000113,126.9189667556,37.4727455105
100100258,120000112,126.9198160281,37.4706701882
100100258,120000111,126.9204715576,37.4674282538
100100258,120000110,126.9196653323,37.4654220641
100100258,120000458,126.9189140272,37.4627389653
100100258,120000163,126.919330111,37.4604589522
100100258,120000164,126.9219410708,37.4609531738
100100258,120000072,126.9251180366,37.4611462162
100100258,120000073,126.927555432,37.4596522198
100100258,120000074,126.9299784438,37.4587053053
100100258,120000075,126.9318316064,37.4624007798
100100258,120000076,126.9314891481,37.4651023993
100100258,120000077,126.9319956276,37.4678281405
100100258,120000078,126.9337134942,37.4709516741
100100258,120000044,126.9334899868,37.4732856825
100100258,120000045,126.937316264,37.4762266104
100100258,120000046,126.9323145443,37.4785937534
100100258,120000047,126.9299495272,37.4819179383
100100258,120000009,126.9278644064,37.4840985535
100100258,120000010,126.9223053005,37.4833229548
100100258,120000011,126.918578012,37.4826329291
100100258,120000117,126.9148256152,37.4803380107
100100258,120000116,126.9154895441,37.4769928277
100100258,120000115,126.9167760272,37.475296262
100100258,120000114,126.9172935605,37.4740935962
100100258,120000113,126.9189667556,37.4727455105
100100258,120000112,126.9198160281,37.4706701882
100100258,120000111,126.9204715576,37.4674282538
100100258,120000110,126.9196653323,37.4654220641
100100259,120000233,126.9191250001,37.4641317106
100100259,120000109,126.9196308518,37.4651937198
100100259,120000108,126.9204312325,37.4667211125
100100259,120000107,126.9199758577,37.4703944371
100100259,120000106,126.9194667496,37.4722404939
100100259,120000105,126.9181217068,37.4737877659
100100259,120000104,126.9168669706,37.4753476087
100100259,120000103,126.9156017801,37.4770477738
100100259,120000102,126.9149276545,37.4804401029
100100259,120000016,126.9159267717,37.4819540029
100100259,120000445,126.9185916485,37.4824601836
100100259,120000017,126.9208025963,37.4828682465
100100259,120000018,126.927447,37.483857
100100259,120000160,126.933125952,37.4845656849
100100259,120000019,126.9361783875,37.4846313019
100100259,120000020,126.9432718878,37.4821426457
100100259,120000021,126.9484794904,37.4816006802
100100259,120000038,126.9523195876,37.4795353201
100100259,120000084,126.9478826127,37.4791999455
100100259,120000085,126.9456462832,37.479426545
100100259,120000086,126.937757,37.477212
100100259,120000087,126.9401744617,37.4785678103
100100259,120000669,126.9367315042,37.4774126725
100100259,120000046,126.9323145443,37.4785937534
100100259,120000047,126.9299495272,37.4819179383
100100259,120000009,126.9278644064,37.4840985535
100100259,120000010,126.9223053005,37.4833229548
100100259,120000011,126.918578012,37.4826329291
100100259,120000117,126.9148256152,37.4803380107
100100259,120000116,126.9154895441,37.4769928277
100100259,120000115,126.9167760272,37.475296262
100100259,120000114,126.9172935605,37.4740935962
100100259,120000113,126.9189667556,37.4727455105
100100259,120000112,126.9198160281,37.4706701882
100100259,120000111,126.9204715576,37.4674282538
100100259,120000110,126.9196653323,37.4654220641
100100260,120000444,126.919078,37.46364
100100260,120000109,126.9196308518,37.4651937198
100100260,120000108,126.9204312325,37.4667211125
100100260,120000107,126.9199758577,37.4703944371
100100260,120000106,126.9194667496,37.4722404939
100100260,120000105,126.9181217068,37.4737877659
100100260,120000104,126.9168669706,37.4753476087
100100260,120000103,126.9156017801,37.4770477738
100100260,120000102,126.9149276545,37.4804401029
100100260,120900115,126.9143954181,37.4828803824
100100260,120000436,126.9140285473,37.4845261874
100100260,120000123,126.9130820584,37.4868249427
100100260,120000451,126.9079705659,37.4841475269
100100260,120000162,126.9057067615,37.4834116391
100100260,120000146,126.9027434933,37.4836800753
100100260,120000455,126.9073136324,37.4846723472
100100260,120000122,126.912939178,37.4866447569
100100260,120000446,126.9146536582,37.4876998892
100100260,120000124,126.9174623756,37.4891949654
100100260,120000126,126.9220203121,37.4898788533
100100260,120000127,126.9252760658,37.4898181253
100100260,120000129,126.9271393712,37.4894794076
100100260,120000130,126.9305723667,37.4881000335
100100260,120000088,126.9358210966,37.4862961795
100100260,120000089,126.938564423,37.4861811563
100100260,120000090,126.9424649401,37.4861345839
100100260,120000091,126.9452314119,37.4869798616
100100260,120000092,126.947811481,37.486786281
100100260,120000093,126.9520094474,37.4863115857
100100260,120000094,126.9548580276,37.4858160878
100100260,120000036,126.955395,37.484667
100100260,120000037,126.953870791,37.482805594
100100260,120000022,126.9547710186,37.4803870845
100100260,120000023,126.9575819623,37.4793090834
100100260,120000024,126.9609692294,37.477970445
100100260,120000025,126.9665363919,37.4757133437
100100260,120000026,126.9739335445,37.4760902687
100100260,120000027,126.9772878102,37.4765042274
100100260,121000165,126.9818669408,37.4788812354
100100260,121000533,126.9820604091,37.4823321911
100100260,121000532,126.9823336799,37.4875327559
100100260,121000531,126.9827295523,37.4904376391
100100260,121000530,126.9828180395,37.4932521524
100100260,121000149,126.984314,37.498224
100100260,119000041,126.976539582,37.503116618
100100260,119000038,126.971743946,37.5058385513
100100260,119000037,126.9685796262,37.5064287101
100100260,119000035,126.9664185848,37.5072275886
100100260,119000032,126.9633144842,37.5083193477
100100260,119000103,126.9613166971,37.5083909947
100100260,119000033,126.9651286598,37.5075954262
100100260,119000036,126.9680936685,37.5064174411
100100260,119000039,126.9711165758,37.5056456746
100100260,119000040,126.9769885604,37.5024804162
100100260,119000289,126.9832923729,37.4975257209
100100260,119000288,126.982473,37.490902
100100260,119000287,126.982473,37.490902
100100260,119000286,126.982098293,37.488220738
100100260,119000285,126.9818325082,37.4832310433
100100260,119000284,126.9816986741,37.4806830109
100100260,119000302,126.98152,37.477237
100100260,119000048,126.9779559316,37.4767129386
100100260,119000049,126.9728531855,37.4760302441
100100260,120000002,126.9654750252,37.4763420666
100100260,120000003,126.9618154597,37.4778159718
100100260,120000004,126.9568268388,37.4797757723
100100260,120000032,126.954099295,37.4829528114
100100260,120000095,126.9551017122,37.4858418543
100100260,120000096,126.951301604,37.4864742597
100100260,120000149,126.9478349392,37.4868703122
100100260,120000098,126.9451608613,37.4870619432
100100260,120000099,126.9422316963,37.4861987019
100100260,120000100,126.9389864381,37.4862491592
100100260,120000101,126.9357089058,37.4863786837
100100260,120000131,126.931960391,37.4877271874
100100260,120000128,126.9258896205,37.489965581
100100260,120000125,126.9179428112,37.4893791719
100100260,120000123,126.9130820584,37.4868249427
100100260,120000451,126.9079705659,37.4841475269
100100260,120000162,126.9057067615,37.4834116391
100100260,120000146,126.9027434933,37.4836800753
100100260,120000455,126.9073136324,37.4846723472
100100260,120000438,126.9135080128,37.4863686607
100100260,120000437,126.9139628622,37.4843005589
100100260,120900204,126.9142613713,37.4829526761
100100260,120000117,126.9148256152,37.4803380107
100100260,120000116,126.9154895441,37.4769928277
100100260,120000115,126.9167760272,37.475296262
100100260,120000114,126.9172935605,37.4740935962
100100260,120000113,126.9189667556,37.4727455105
100100260,120000112,126.9198160281,37.4706701882
100100260,120000111,126.9204715576,37.4674282538
100100260,120000110,126.9196653323,37.4654220641
100100260,120000235,126.9189371062,37.4636206537
100100261,117000132,126.9108258555,37.4505792729
100100261,117000054,126.9090216921,37.4509883189
100100261,117000056,126.9071742089,37.4517330888
100100261,117000089,126.9062109521,37.4536171698
100100261,117000091,126.9058834994,37.4553446775
100100261,117000093,126.9055522441,37.4570185009
100100261,117000095,126.9051135901,37.4592333836
100100261,117000097,126.9042644443,37.4624233505
100100261,117000099,126.9029842355,37.4644434109
100100261,117000102,126.9019338278,37.4673553773
100100261,117000104,126.9026897457,37.4697182134
100100261,117000106,126.9031074322,37.471178479
100100261,117000141,126.903318531,37.4733528674
100100261,117000108,126.903559018,37.4758278126
100100261,117000116,126.9073066796,37.476655321
100100261,117000114,126.9115854073,37.4772134658
100100261,120000102,126.9149276545,37.4804401029
100100261,120000016,126.9159267717,37.4819540029
100100261,120000445,126.9185916485,37.4824601836
100100261,120000017,126.9208025963,37.4828682465
100100261,120000241,126.927448,37.483858
100100261,120000048,126.9294805466,37.4859885481
100100261,120000128,126.9258896205,37.489965581
100100261,119000123,126.9240505191,37.4928236673
100100261,120000050,126.927435142,37.4902018242
100100261,120000051,126.9290720662,37.4866538126
100100261,120000421,126.92828543,37.4841520918
100100261,120000010,126.9223053005,37.4833229548
100100261,120000011,126.918578012,37.4826329291
100100261,120000117,126.9148256152,37.4803380107
100100261,117000113,126.9113940077,37.4772774852
100100261,117000115,126.9071742045,37.4767272495
100100261,117000107,126.9033955546,37.475324495
100100261,117000140,126.9032208639,37.4735098105
100100261,117000105,126.9030030997,37.4712617211
100100261,117000103,126.9023070951,37.4688993034
100100261,117000098,126.9021995972,37.4654898961
100100261,117000096,126.9042044143,37.4623226355
100100261,117000094,126.9049308996,37.4596154031
100100261,117000092,126.9053752556,37.4573578853
100100261,117000090,126.9059215066,37.4545793238
100100261,117000057,126.9067446009,37.4518190414
100100261,117000055,126.9089381367,37.4509300405
100100261,117000920,126.9115721892,37.4502922347
100100263,117000130,126.8752357351,37.4852999247
100100263,117000320,126.8761936011,37.4855396714
100100263,117000016,126.8766521212,37.4850869541
100100263,117000019,126.8779542784,37.4821798697
100100263,117000023,126.8799395888,37.4795455423
100100263,117000021,126.8815009072,37.4808098191
100100263,117000926,126.8810457608,37.4817860336
100100263,117000017,126.8793106619,37.4856016324
100100263,116000141,126.8758794067,37.48993684
100100263,116000146,126.8745580878,37.4914025582
100100263,116000147,126.8763627957,37.4887667516
100100263,117000129,126.8859378379,37.482367972
100100263,116000636,126.8887635576,37.4796978703
100100263,117000032,126.8933632314,37.478688381
100100263,117000033,126.8955649777,37.4783929763
100100263,117000111,126.9055651074,37.4800492248
100100263,117000112,126.9091308055,37.4807015612
100100263,120000016,126.9159267717,37.4819540029
100100263,120000445,126.9185916485,37.4824601836
100100263,120000017,126.9208025963,37.4828682465
100100263,120000018,126.927447,37.483857
100100263,120000457,126.9298311017,37.4816008788
100100263,120000053,126.9330265488,37.4777737201
100100263,120000054,126.9364125285,37.4755082532
100100263,120000055,126.9330225637,37.4727178154
100100263,120000056,126.9381665384,37.4705798059
100100263,120000057,126.9420147044,37.4706493056
100100263,120000058,126.9465116717,37.4682107158
100100263,120000029,126.9491195281,37.4672780307
100100263,120000665,126.9519659471,37.4693124776
100100263,120000030,126.9531376733,37.4731596012
100100263,120000031,126.9523409651,37.4779711884
100100263,120000022,126.9547710186,37.4803870845
100100263,120000023,126.9575819623,37.4793090834
100100263,120000024,126.9609692294,37.477970445
100100263,120000025,126.9665363919,37.4757133437
100100263,120000026,126.9739335445,37.4760902687
100100263,120000027,126.9772878102,37.4765042274
100100263,120000059,126.9815605137,37.4755677926
100100263,121001315,126.981733,37.475853
100100263,119000302,126.98152,37.477237
100100263,119000048,126.9779559316,37.4767129386
100100263,119000049,126.9728531855,37.4760302441
100100263,120000002,126.9654750252,37.4763420666
100100263,120000003,126.9618154597,37.4778159718
100100263,120000004,126.9568268388,37.4797757723
100100263,120000038,126.9523195876,37.4795353201
100100263,120000039,126.9526859003,37.4752166091
100100263,120000040,126.9529331086,37.4729379669
100100263,120000668,126.9520092714,37.4699160366
100100263,120000670,126.949634803,37.4676372158
100100263,120000041,126.9445007274,37.4701847709
100100263,120000042,126.9411666565,37.4709633892
100100263,120000043,126.9372511044,37.4710319212
100100263,120000044,126.9334899868,37.4732856825
100100263,120000045,126.937316264,37.4762266104
100100263,120000046,126.9323145443,37.4785937534
100100263,120000047,126.9299495272,37.4819179383
100100263,120000421,126.92828543,37.4841520918
100100263,120000010,126.9223053005,37.4833229548
100100263,120000011,126.918578012,37.4826329291
100100263,120000012,126.915567417,37.4820667212
100100263,120000013,126.9112654643,37.4812730274
100100263,120000014,126.9079821726,37.4806719288
100100263,120000015,126.9051652284,37.4801483679
100100263,116000139,126.8948219178,37.4786611588
100100263,116000648,126.8918365407,37.4791143457
100100263,116000635,126.8893726843,37.4795908017
100100263,116000141,126.8758794067,37.48993684
100100263,116000146,126.8745580878,37.4914025582
100100263,116000140,126.8759109835,37.4892877237
100100263,116000148,126.8767921557,37.4865890336
100100263,117000016,126.8766521212,37.4850869541
100100263,117000018,126.8789081386,37.4832394926
100100263,117000020,126.8812111312,37.4811394906
100100263,117000135,126.8799035248,37.4796160534
100100263,117000136,126.8779979669,37.4823395739
100100263,117000928,126.8760683419,37.4856214002
100100263,117000131,126.8751749959,37.4852875766
100100264,225000180,126.9253683064,37.3319224124
100100264,225000010,126.9262679099,37.3340981775
100100264,225000138,126.9256951883,37.3490365159
100100264,225000050,126.9263661693,37.3512032668
100100264,225000137,126.9303784919,37.3516903563
100100264,225000136,126.9328283294,37.3530334118
100100264,225000135,126.9351154,37.354421851
100100264,225000134,126.936108457,37.3573171512
100100264,225000116,126.9336497287,37.3602584371
100100264,225000086,126.9340639226,37.3644119766
100100264,225000085,126.9368740601,37.3682860663
100100264,225000128,126.9399987455,37.3702506347
100100264,225000127,126.9421569249,37.3716729562
100100264,225000126,126.9423359065,37.373799676
100100264,225000125,126.9411823912,37.3760789123
100100264,208000081,126.9393738241,37.3784298841
100100264,208000080,126.9355991563,37.3821043833
100100264,208000004,126.9336435628,37.3843470485
100100264,208000003,126.9312507711,37.3872583302
100100264,208000002,126.9289224279,37.3900677102
100100264,208000001,126.9259439778,37.3935968009
100100264,208000066,126.9238884674,37.3961074411
100100264,208000186,126.922166069,37.3981601493
100100264,208000064,126.9195223008,37.4013533429
100100264,208000105,126.9173833674,37.4039177929
100100264,208000104,126.915027174,37.4067574716
100100264,208000020,126.9139980884,37.4102591
100100264,208000019,126.9169652607,37.4136584377
100100264,208000042,126.9146726544,37.4166350321
100100264,208000041,126.9103632662,37.4196002753
100100264,208000040,126.9072837886,37.4225901056
100100264,208000116,126.9044022015,37.429663333
100100264,117000015,126.9033205962,37.4337190645
100100264,117000013,126.903493315,37.4402544805
100100264,117000011,126.9033196237,37.4478552601
100100264,117000009,126.901519584,37.4525428711
100100264,117000007,126.8989668475,37.4592317027
100100264,117000005,126.8976238187,37.4641574219
100100264,117000003,126.8980240396,37.469136119
100100264,117000063,126.8984147171,37.4729857545
100100264,117000061,126.8987801962,37.4762604229
100100264,117000111,126.9055651074,37.4800492248
100100264,117000112,126.9091308055,37.4807015612
100100264,120000016,126.9159267717,37.4819540029
100100264,120000445,126.9185916485,37.4824601836
100100264,120000017,126.9208025963,37.4828682465
100100264,120000018,126.927447,37.483857
100100264,120000160,126.933125952,37.4845656849
100100264,120000019,126.9361783875,37.4846313019
100100264,120000020,126.9432718878,37.4821426457
100100264,120000021,126.9484794904,37.4816006802
100100264,120000022,126.9547710186,37.4803870845
100100264,120000023,126.9575819623,37.4793090834
100100264,120000024,126.9609692294,37.477970445
100100264,120000025,126.9665363919,37.4757133437
100100264,120000026,126.9739335445,37.4760902687
100100264,120000027,126.9772878102,37.4765042274
100100264,120000059,126.9815605137,37.4755677926
100100264,121001315,126.981733,37.475853
100100264,119000302,126.98152,37.477237
100100264,119000048,126.9779559316,37.4767129386
100100264,119000049,126.9728531855,37.4760302441
100100264,120000002,126.9654750252,37.4763420666
100100264,120000003,126.9618154597,37.4778159718
100100264,120000004,126.9568268388,37.4797757723
100100264,120000005,126.9509970178,37.4815135323
100100264,120000006,126.9471058162,37.4819199513
100100264,120000007,126.9433283313,37.4823180745
100100264,120000008,126.9372542978,37.4843937271
100100264,120000159,126.933174768,37.4847595803
100100264,120000421,126.92828543,37.4841520918
100100264,120000010,126.9223053005,37.4833229548
100100264,120000011,126.918578012,37.4826329291
100100264,120000012,126.915567417,37.4820667212
100100264,120000013,126.9112654643,37.4812730274
100100264,120000014,126.9079821726,37.4806719288
100100264,120000015,126.9051652284,37.4801483679
100100264,117000002,126.8982791528,37.4739835838
100100264,117000004,126.8979023716,37.4700818105
100100264,117000006,126.8973981572,37.4646092765
100100264,117000008,126.8992860477,37.4576779057
100100264,117000010,126.901087393,37.4529183589
100100264,117000012,126.9026151242,37.4488972618
100100264,117000014,126.9032602545,37.4407477244
100100264,117000310,126.9030022473,37.4346702667
100100264,208000094,126.9038299049,37.4313390046
100100264,208000034,126.9093149627,37.4198813273
100100264,208000033,126.91391171,37.4165307495
100100264,208000022,126.9169648151,37.4140549255
100100264,208000021,126.9136365893,37.4102678432
100100264,208000205,126.9142908303,37.4070636261
100100264,208000204,126.9165238431,37.4043947217
100100264,208000158,126.9191027175,37.4012336513
100100264,208000282,126.9219880588,37.3978336993
100100264,208000155,126.9261354621,37.3928589621
100100264,208000087,126.928703436,37.3897597966
100100264,208000086,126.9311135478,37.3868705039
100100264,208000085,126.9332701663,37.3842954133
100100264,208000083,126.9357578543,37.3814106149
100100264,208000082,126.9389222139,37.3783575566
100100264,225000157,126.9409568162,37.3757634074
100100264,225000156,126.9420424239,37.3736913953
100100264,225000007,126.9420278569,37.3720324398
100100264,225000155,126.9395808696,37.3704931672
100100264,225000091,126.9368458165,37.3686317606
100100264,225000090,126.9333783092,37.363858619
100100264,225000089,126.9331007493,37.3603230187
100100264,225000149,126.9359259372,37.3569634531
100100264,225000148,126.9353766917,37.3550315652
100100264,225000147,126.9327261225,37.3531893546
100100264,225000146,126.9299899913,37.3516924619
100100264,225000144,126.9259955024,37.3511132915
100100264,225000143,126.9256378542,37.3499285859
100100264,225000006,126.926156613,37.3337832081
100100264,225000227,126.9276828323,37.3310278426
100100264,225000181,126.92753954,37.3312552564
100100265,225000180,126.9253683064,37.3319224124
100100265,225000191,126.9261438795,37.3322125982
100100265,225000182,126.9282378251,37.3329436643
100100265,225000123,126.934376544,37.335238123
100100265,225000121,126.9378029079,37.3397897555
100100265,225000120,126.9389142004,37.3424024999
100100265,225000119,126.9402861221,37.3441632831
100100265,225000021,126.9424678291,37.3464150519
100100265,225000032,126.9439959799,37.3482945126
100100265,225000118,126.944686628,37.3503161684
100100265,225000117,126.9457951638,37.3528684292
100100265,225000058,126.9470798683,37.3558066704
100100265,225000014,126.948409912,37.360186153
100100265,225000013,126.9463555303,37.3654755206
100100265,225000012,126.9452066344,37.3677879908
100100265,225000011,126.9433906128,37.3716432213
100100265,225000126,126.9423359065,37.373799676
100100265,225000125,126.9411823912,37.3760789123
100100265,208000081,126.9393738241,37.3784298841
100100265,208000080,126.9355991563,37.3821043833
100100265,208000004,126.9336435628,37.3843470485
100100265,208000003,126.9312507711,37.3872583302
100100265,208000002,126.9289224279,37.3900677102
100100265,208000001,126.9259439778,37.3935968009
100100265,208000066,126.9238884674,37.3961074411
100100265,208000186,126.922166069,37.3981601493
100100265,208000064,126.9195223008,37.4013533429
100100265,208000105,126.9173833674,37.4039177929
100100265,208000104,126.915027174,37.4067574716
100100265,208000072,126.9119040829,37.4105422903
100100265,208000071,126.9101314437,37.4126482833
100100265,208000070,126.907510932,37.4158292084
100100265,208000118,126.9070070256,37.4180573157
100100265,208000117,126.9066405541,37.4219768382
100100265,208000116,126.9044022015,37.429663333
100100265,117000015,126.9033205962,37.4337190645
100100265,117000013,126.903493315,37.4402544805
100100265,117000011,126.9033196237,37.4478552601
100100265,117000009,126.901519584,37.4525428711
100100265,117000007,126.8989668475,37.4592317027
100100265,117000005,126.8976238187,37.4641574219
100100265,117000003,126.8980240396,37.469136119
100100265,117000001,126.8986715211,37.4753634208
100100265,120000001,126.9024480808,37.4839340972
100100265,119000001,126.9045850926,37.4865265141
100100265,119000002,126.9076798701,37.490344462
100100265,119000003,126.9115628545,37.4953647805
100100265,119000004,126.9163121107,37.4968363424
100100265,119000005,126.9201857147,37.4981446095
100100265,119000006,126.9218342651,37.50380795
100100265,119000020,126.9230906508,37.506889108
100100265,119000021,126.9243783054,37.5100522245
100100265,119000022,126.926249,37.512624
100100265,119000007,126.9314306189,37.5131842178
100100265,119000009,126.9384490569,37.5133810024
100100265,119000011,126.9438017329,37.5137231149
100100265,119000013,126.949244246,37.5127642401
100100265,119000014,126.9509621578,37.5127449235
100100265,119000012,126.9447075477,37.5138859062
100100265,119000010,126.9388586158,37.5135438396
100100265,119000008,126.9323746431,37.51329595
100100265,119000295,126.9277043086,37.5130829629
100100265,118000170,126.9241763411,37.5098395789
100100265,118000014,126.9219186,37.5044045182
100100265,118000013,126.9201102329,37.4989588479
100100265,118000012,126.9165920943,37.4970207774
100100265,118000011,126.9115565088,37.4955941372
100100265,118000010,126.9078105732,37.4909167805
100100265,118000009,126.9046639482,37.4870456932
100100265,116000013,126.9014759359,37.4831362325
100100265,117000002,126.8982791528,37.4739835838
100100265,117000004,126.8979023716,37.4700818105
100100265,117000006,126.8973981572,37.4646092765
100100265,117000008,126.8992860477,37.4576779057
100100265,117000010,126.901087393,37.4529183589
100100265,117000012,126.9026151242,37.4488972618
100100265,117000014,126.9032602545,37.4407477244
100100265,117000310,126.9030022473,37.4346702667
100100265,208000094,126.9038299049,37.4313390046
100100265,208000093,126.9058830185,37.4224087588
100100265,208000047,126.9067464856,37.4186067824
100100265,208000090,126.9084240789,37.4141476316
100100265,208000089,126.91109411,37.4108967021
100100265,208000205,126.9142908303,37.4070636261
100100265,208000204,126.9165238431,37.4043947217
100100265,208000158,126.9191027175,37.4012336513
100100265,208000282,126.9219880588,37.3978336993
100100265,208000155,126.9261354621,37.3928589621
100100265,208000087,126.928703436,37.3897597966
100100265,208000086,126.9311135478,37.3868705039
100100265,208000085,126.9332701663,37.3842954133
100100265,208000083,126.9357578543,37.3814106149
100100265,208000082,126.9389222139,37.3783575566
100100265,225000157,126.9409568162,37.3757634074
100100265,225000156,126.9420424239,37.3736913953
100100265,225000115,126.9432741587,37.3710483167
100100265,225000015,126.9444568686,37.3685144488
100100265,225000114,126.9453703065,37.3665057778
100100265,225000113,126.9479124274,37.3597136776
100100265,225000104,126.9471131091,37.3569542934
100100265,225000112,126.9464713154,37.3544096561
100100265,225000111,126.9445060494,37.3510980155
100100265,225000042,126.9430000685,37.347528902
100100265,225000027,126.9421294448,37.3465712313
100100265,225000110,126.9397271,37.3440226114
100100265,225000187,126.9383385587,37.342231582
100100265,225000185,126.9374370731,37.3398617852
100100265,225000075,126.9343207273,37.3355858002
100100265,225000171,126.9292216389,37.333712372
100100265,225000181,126.92753954,37.3312552564
100100267,213000455,126.8725663893,37.4580654552
100100267,213000075,126.8743435017,37.459207152
100100267,213000134,126.8752456492,37.4613351465
100100267,213000192,126.8747872774,37.4641726935
100100267,213000191,126.8775438373,37.4649563908
100100267,213000190,126.8803429137,37.4616652894
100100267,213000189,126.88293451,37.4586152276
100100267,213000188,126.8847218555,37.4567263189
100100267,117000041,126.8880943492,37.456870661
100100267,117000906,126.8870413649,37.461346307
100100267,117000045,126.8843267539,37.4645126682
100100267,117000047,126.8956697773,37.4664724935
100100267,117000067,126.8980169547,37.4685935345
100100267,117000063,126.8984147171,37.4729857545
100100267,117000061,126.8987801962,37.4762604229
100100267,117000111,126.9055651074,37.4800492248
100100267,117000112,126.9091308055,37.4807015612
100100267,120000016,126.9159267717,37.4819540029
100100267,120000445,126.9185916485,37.4824601836
100100267,120000017,126.9208025963,37.4828682465
100100267,120000241,126.927448,37.483858
100100267,120000048,126.9294805466,37.4859885481
100100267,120000130,126.9305723667,37.4881000335
100100267,120000088,126.9358210966,37.4862961795
100100267,120000089,126.938564423,37.4861811563
100100267,120000090,126.9424649401,37.4861345839
100100267,120000091,126.9452314119,37.4869798616
100100267,120000157,126.9465436802,37.4876688778
100100267,120000152,126.9461583001,37.4891980721
100100267,119000126,126.9428787265,37.4959338294
100100267,119000125,126.9435770749,37.4980785039
100100267,119000124,126.9436417339,37.4993447143
100100267,119000107,126.941263059,37.5011617899
100100267,119000105,126.9392595922,37.5043369383
100100267,119000100,126.9399895404,37.5072594891
100100267,119000098,126.9402118042,37.5105585207
100100267,119000024,126.9417374368,37.513598043
100100267,119000026,126.9462294629,37.5134886975
100100267,119000029,126.9508484181,37.5125919545
100100267,119000028,126.9508932514,37.5127448394
100100267,119000027,126.9486334233,37.51303762
100100267,119000025,126.9433511027,37.5138239646
100100267,119000097,126.9400732336,37.5103722106
100100267,119000099,126.9400124392,37.508208587
100100267,119000104,126.9391795074,37.5041803507
100100267,119000106,126.9408659752,37.5014982457
100100267,119000108,126.9437675046,37.4991386058
100100267,119000131,126.9433611718,37.4979576021
100100267,119000127,126.9427357237,37.4959852712
100100267,120000153,126.9459380417,37.4894290616
100100267,120000158,126.946718691,37.4873251417
100100267,120000098,126.9451608613,37.4870619432
100100267,120000099,126.9422316963,37.4861987019
100100267,120000100,126.9389864381,37.4862491592
100100267,120000101,126.9357089058,37.4863786837
100100267,120000131,126.931960391,37.4877271874
100100267,120000128,126.9258896205,37.489965581
100100267,120000127,126.9252760658,37.4898181253
100100267,120000129,126.9271393712,37.4894794076
100100267,120000051,126.9290720662,37.4866538126
100100267,120000421,126.92828543,37.4841520918
100100267,120000010,126.9223053005,37.4833229548
100100267,120000011,126.918578012,37.4826329291
100100267,120000012,126.915567417,37.4820667212
100100267,120000013,126.9112654643,37.4812730274
100100267,120000014,126.9079821726,37.4806719288
100100267,120000015,126.9051652284,37.4801483679
100100267,117000060,126.8984359727,37.4756583804
100100267,117000062,126.898172751,37.4724160226
100100267,117000066,126.8977638865,37.4684949201
100100267,117000046,126.8950246407,37.4665613629
100100267,117000044,126.8844419878,37.4641856105
100100267,117000907,126.8869958033,37.4612063812
100100267,117000040,126.8876552101,37.4567976303
100100267,213000001,126.8851173024,37.4566163236
100100267,213000104,126.8832396086,37.4586577364
100100267,213000103,126.8805382617,37.4618950425
100100267,213000102,126.8776696879,37.4652094467
100100267,213000101,126.874459474,37.4641543191
100100267,213000202,126.8750232107,37.4611341618
100100267,213000074,126.8736314176,37.4591703403
100100267,213000456,126.8719179619,37.4576542533
100100268,213000455,126.8725663893,37.4580654552
100100268,213000075,126.8743435017,37.459207152
100100268,213000134,126.8752456492,37.4613351465
100100268,213000133,126.8712666385,37.4640076766
100100268,213000341,126.869025043,37.4664553451
100100268,213000132,126.8688002101,37.4691493352
100100268,213000130,126.8679540469,37.4723436903
100100268,213000165,126.8689389636,37.4734856061
100100268,213000310,126.8720630956,37.473794621
100100268,213000163,126.8740555039,37.4739807745
100100268,117000026,126.881293855,37.475882216
100100268,117000028,126.8878420712,37.4777370609
100100268,116000042,126.8908498456,37.480048527
100100268,116000040,126.8925776244,37.4814315297
100100268,116000038,126.895112831,37.4841122819
100100268,116000037,126.8975710917,37.4837156878
100100268,120000001,126.9024480808,37.4839340972
100100268,119000001,126.9045850926,37.4865265141
100100268,119000002,126.9076798701,37.490344462
100100268,119000003,126.9115628545,37.4953647805
100100268,119000004,126.9163121107,37.4968363424
100100268,119000005,126.9201857147,37.4981446095
100100268,119000050,126.922430384,37.4997986485
100100268,119000052,126.9264845221,37.4996881824
100100268,119000055,126.9315057082,37.5002176476
100100268,119000056,126.9366931881,37.5033799857
100100268,119000100,126.9399895404,37.5072594891
100100268,119000098,126.9402118042,37.5105585207
100100268,119000024,126.9417374368,37.513598043
100100268,119000026,126.9462294629,37.5134886975
100100268,119000029,126.9508484181,37.5125919545
100100268,119000028,126.9508932514,37.5127448394
100100268,119000027,126.9486334233,37.51303762
100100268,119000025,126.9433511027,37.5138239646
100100268,119000097,126.9400732336,37.5103722106
100100268,119000099,126.9400124392,37.508208587
100100268,119000058,126.9385408087,37.504658217
