시도,시군구,행정구역코드,법정구역코드,년도,EQ5D,학사_비율,소득액,실업급여지급자수(년),실업급여지급건수(년),실업급여지급액(년),인구수,경제활동가능인구,인구_실업급여자_비율,경제활동가능인구_실업급여자_비율,계_전체인구,0-4세_전체인구,5-9세_전체인구,10-14세_전체인구,15-19세_전체인구,20-24세_전체인구,25-29세_전체인구,30-34세_전체인구,35-39세_전체인구,40-44세_전체인구,45-49세_전체인구,50-54세_전체인구,55-59세_전체인구,60-64세_전체인구,65-69세_전체인구,70-74세_전체인구,75-79세_전체인구,80-84세_전체인구,85-89세_전체인구,90-94세_전체인구,95-99세_전체인구,100세이상_전체인구,계_여성인구,0-4세_여성인구,5-9세_여성인구,10-14세_여성인구,15-19세_여성인구,20-24세_여성인구,25-29세_여성인구,30-34세_여성인구,35-39세_여성인구,40-44세_여성인구,45-49세_여성인구,50-54세_여성인구,55-59세_여성인구,60-64세_여성인구,65-69세_여성인구,70-74세_여성인구,75-79세_여성인구,80-84세_여성인구,85-89세_여성인구,90-94세_여성인구,95-99세_여성인구,100세이상_여성인구,면적,지하철_노선_개수,지하철_역_개수,도로_노드_개수,도로_링크_개수,버스_노선_개수,버스_정류장_개수,대중교통_노선_개수,대중교통_정류장_역_개수,대중교통_노선_면적,대중교통_역_노선_면적,도로_노드_면적,도로_링크_면적
경기,군포시,31160,41410,2015,0.956,0.3425995660516076,1971256,8186,31425,29573739020,285721,214604.5,0.02865032671732214,0.03814458690288414,286112.0,15151.0,14390.5,15337.5,18699.5,20282.0,19148.0,24050.0,23409.5,26131.5,25220.5,24772.0,20909.5,11982.0,8492.5,6882.5,5463.5,3462.0,1638.0,554.0,117.0,19.0,143942.5,7391.0,6964.0,7493.5,8922.0,9706.0,9476.5,11847.0,11652.5,13288.0,12911.0,12555.5,10390.5,5894.0,4369.5,3860.5,3339.5,2218.0,1123.5,429.5,92.5,18.0,36410419,2.0,6.0,507,1515,58,367,60.0,373.0,1.6478799653472816e-06,1.0244320451242267e-05,1.3924585707184529e-05,4.160896912501886e-05
경기,군포시,31160,41410,2016,0.949,0.3425995660516076,2022293,8100,32093,32019523370,284301,213595.5,0.02849093038716009,0.03792214723624796,284234.5,14327.0,14267.0,14354.0,18184.0,20080.5,19157.5,22486.5,23305.5,24874.5,25557.0,24050.0,22350.5,13549.5,8804.5,6935.0,5641.5,3791.0,1780.0,588.0,132.0,19.0,143035.5,7016.0,6898.5,7012.0,8731.5,9557.5,9404.5,11005.0,11565.5,12630.5,13142.0,12172.5,11193.0,6726.0,4478.0,3876.0,3414.0,2421.0,1225.5,448.0,100.0,18.5,36412063,2.0,6.0,507,1515,58,367,60.0,373.0,1.6478055637770372e-06,1.0243857921480582e-05,1.3923957013915965e-05,4.160709048537019e-05
경기,군포시,31160,41410,2017,0.958,0.3425995660516076,2100392,7717,30221,32289379780,280913,211119.5,0.02747113875114359,0.03655275803514123,281009.5,13117.5,13887.0,13834.0,17366.0,19534.5,19312.5,20742.0,22993.5,23502.0,25874.5,23335.0,23430.0,15029.5,9163.0,7084.5,5972.5,4077.0,1936.5,648.0,153.5,16.5,141476.0,6434.0,6707.5,6732.0,8365.0,9281.5,9469.5,10094.0,11355.0,11932.5,13341.5,11807.0,11823.5,7491.5,4605.0,3935.0,3565.5,2582.0,1349.5,474.5,114.0,16.0,36415885,2.0,6.0,507,1515,58,367,60.0,373.0,1.647632619665841e-06,1.0242782785589311e-05,1.3922495636176356e-05,4.1602723646562485e-05
경기,군포시,31160,41410,2018,0.955,0.3425995660516076,2183019,8158,32943,39465210070,276860,208056.5,0.02946615618001878,0.03921050291627515,277017.5,11737.5,13218.5,13384.0,16484.5,18932.5,19478.0,19307.0,22501.5,21932.0,25708.0,23358.0,23805.5,16549.5,9671.0,7406.5,6220.0,4308.5,2091.0,728.0,176.5,19.5,139522.5,5721.5,6396.0,6506.0,7943.5,9015.0,9476.0,9336.5,11089.5,11141.0,13188.0,11929.0,12074.0,8303.0,4841.0,4048.5,3678.5,2720.0,1435.0,529.5,133.0,18.0,36416296,2.0,6.0,507,1515,58,367,60.0,373.0,1.647614024226956e-06,1.0242667183944244e-05,1.3922338504717778e-05,4.160225411173064e-05
경기,의왕시,31170,41430,2015,0.961,0.3606401356409354,1918390,4240,16369,15376398770,154879,118246.0,0.02737620981540428,0.03585744972345788,156988.0,7652.5,7564.0,7771.5,10454.0,11606.0,10291.0,11730.5,12212.5,13603.5,13917.5,14311.0,12475.0,7645.0,5264.0,4047.0,3089.5,1991.5,930.5,353.5,68.0,10.0,78576.0,3709.5,3662.5,3811.0,5094.0,5517.0,4916.0,5675.5,5985.5,6847.5,7111.0,7323.5,6178.0,3700.0,2684.5,2200.5,1841.0,1325.5,668.5,263.0,52.5,9.5,53986174,1.0,1.0,346,975,92,295,93.0,296.0,1.7226632878262497e-06,5.482885303188924e-06,6.409048361160026e-06,1.8060179630436488e-05
경기,의왕시,31170,41430,2016,0.948,0.3606401356409354,2243865,4242,16694,16636702800,153629,117858.5,0.02761197430172689,0.03599231281579182,156037.0,7172.0,7494.0,7096.0,10083.5,11582.0,10425.5,10952.5,12030.5,12844.5,14083.5,13882.0,13288.0,8686.5,5465.5,4094.5,3228.5,2126.5,1031.5,376.5,83.0,10.5,78124.0,3487.0,3617.0,3456.0,4930.0,5484.5,4980.5,5256.0,5914.5,6382.0,7302.0,7067.0,6641.0,4235.5,2759.0,2208.5,1884.0,1417.0,740.5,286.0,65.5,10.5,53989366,1.0,1.0,346,975,92,295,93.0,296.0,1.7225614392286066e-06,5.482561139910404e-06,6.408669440570945e-06,1.8059111862880552e-05
경기,의왕시,31170,41430,2017,0.954,0.3606401356409354,2148338,3932,15591,16568827500,151852,117003.5,0.02589363327450412,0.03360583230416184,155002.5,6527.0,7332.5,6814.5,9519.0,11392.5,10686.0,10243.0,11684.5,12211.0,14147.0,13511.5,14006.5,9602.5,5764.5,4204.0,3454.0,2256.0,1135.5,402.5,96.5,12.0,77623.0,3187.5,3517.0,3306.0,4666.5,5400.0,5050.5,4878.0,5733.0,6052.0,7368.5,6846.0,7086.0,4716.0,2882.5,2242.5,1989.0,1498.5,808.0,308.0,76.0,11.5,53986775,1.0,1.0,346,975,92,295,93.0,296.0,1.7226441105252165e-06,5.482824265757678e-06,6.408977013351881e-06,1.805997857808695e-05
경기,의왕시,31170,41430,2018,0.963,0.3606401356409354,2260217,4178,17038,20244482200,149599,115463.5,0.02792799417108403,0.03618459513179489,153549.5,5885.0,7074.0,6711.0,8958.5,11121.5,10764.5,9577.5,11428.0,11397.5,13863.5,13576.0,14303.0,10473.5,6167.5,4409.5,3647.0,2410.0,1229.0,429.0,108.5,15.5,76919.0,2863.5,3405.0,3255.5,4376.5,5272.5,5026.0,4538.0,5620.0,5677.0,7182.0,6901.5,7286.0,5182.5,3066.5,2312.0,2085.0,1577.5,869.0,327.0,82.5,13.5,53987839,1.0,1.0,346,975,92,295,93.0,296.0,1.7226101604103843e-06,5.482716209478213e-06,6.408850704322505e-06,1.8059622649463708e-05
경기,하남시,31180,41450,2015,0.956,0.2692522856594847,1878507,4401,17045,15549249810,154838,115984.0,0.02842325527325333,0.03794488895020003,156199.5,7430.0,7560.0,7266.0,8867.0,9837.0,9418.5,12051.5,12960.5,13757.0,12888.0,13515.5,13275.0,9414.0,6741.5,4825.5,3233.5,1796.0,907.0,373.5,71.0,11.5,76794.5,3612.5,3637.5,3499.0,4301.5,4644.5,4441.0,5817.5,6256.5,6466.5,6224.0,6759.5,6612.0,4650.0,3288.0,2490.5,1826.5,1232.5,679.5,288.0,59.0,8.5,93028094,1.0,2.0,543,1498,58,435,59.0,437.0,6.342170140559905e-07,4.6975056803808105e-06,5.836946417498353e-06,1.6102662492472437e-05
경기,하남시,31180,41450,2016,0.95,0.2692522856594847,1907752,4815,19048,18627026580,195422,138157.0,0.02463898639866545,0.03485165427738008,187205.0,10034.0,9985.0,8117.5,9863.0,11449.5,11189.5,14240.5,17407.0,16216.5,15294.0,14890.5,15770.5,11836.0,7940.5,5496.5,3689.5,2162.5,1070.0,448.0,91.0,13.5,92531.0,4867.5,4865.5,3947.5,4779.0,5410.5,5392.5,7010.0,8490.0,7616.0,7396.0,7439.5,7964.5,5942.0,3883.0,2780.0,2047.0,1450.0,815.5,352.5,72.5,10.0,93028156,1.0,2.0,543,1498,58,435,59.0,437.0,6.342165913726163e-07,4.697502549658191e-06,5.836942527378485e-06,1.6102651760613205e-05
경기,하남시,31180,41450,2017,0.964,0.2692522856594847,1994631,5616,22637,23673949870,218994,161103.0,0.02564453820652621,0.03485968603936612,219996.0,12300.0,12418.5,9535.0,10659.0,13028.0,13294.5,16123.0,21822.5,19066.0,18066.5,16424.0,18300.0,14319.5,9429.0,6384.0,4359.5,2530.5,1262.5,533.5,127.0,13.5,109226.5,5978.5,6096.0,4639.5,5173.0,6126.5,6501.5,8046.0,10773.5,8991.5,8748.5,8233.0,9334.0,7253.5,4634.5,3143.0,2412.0,1657.5,957.0,415.0,102.0,10.5,93006863,1.0,2.0,543,1498,58,435,59.0,437.0,6.343617889789488e-07,4.698577996335603e-06,5.8382788375520205e-06,1.6106338303228226e-05
경기,하남시,31180,41450,2018,0.961,0.2692522856594847,2082985,6619,26390,31797874870,238592,175518.5,0.02774191925965665,0.03771112446836088,241600.0,13186.0,13970.0,10809.0,10940.5,13697.5,14904.0,16933.5,24698.0,21106.5,19874.0,17644.0,19512.0,16208.5,10728.5,7423.0,4924.5,2835.0,1441.5,585.0,166.0,13.0,120141.0,6436.5,6843.5,5262.0,5338.0,6426.0,7295.5,8486.0,12303.5,9950.5,9518.0,8878.5,10028.5,8265.5,5330.5,3594.0,2715.0,1799.5,1072.5,453.0,134.0,10.5,92992059,1.0,2.0,543,1498,58,435,59.0,437.0,6.344627770850842e-07,4.699325992986132e-06,5.8392082704610295e-06,1.6108902374126375e-05
경기,용인시,31190,41460,2015,0.959,0.4346201693325335,2240215,22547,86572,81718171980,971327,687726.0,0.02321257413826652,0.03278485908632217,963569.5,54145.0,60355.5,60783.5,65431.0,59631.0,49373.0,70688.0,88902.0,102604.0,87292.0,69120.5,54589.0,40095.5,34487.0,28186.0,19532.0,10765.5,5226.0,1889.5,427.5,46.0,485098.5,26487.0,29197.5,29436.5,31702.0,28857.0,24229.5,36541.5,46254.0,51453.0,42718.0,32968.5,27461.0,21590.0,18793.5,14850.5,10562.0,6532.5,3647.5,1431.5,346.0,39.5,591323715,2.0,21.0,2451,6533,240,1981,242.0,2002.0,4.092513015480869e-07,3.385624403715992e-06,4.144937768984963e-06,1.1048094020717569e-05
경기,용인시,31190,41460,2016,0.964,0.4346201693325335,2336063,22974,87844,88283036670,982590,700232.0,0.02338106432998504,0.03280912611820083,977635.0,52414.5,60782.0,58560.5,66253.5,62586.5,51284.5,65865.0,88617.5,100070.5,92704.5,70629.0,58366.0,43855.0,34965.5,29194.5,21150.0,12046.0,5702.5,2043.0,485.0,59.5,492270.0,25566.0,29490.5,28349.5,32106.5,30248.0,25026.0,33930.5,46083.0,50480.5,45669.0,33723.0,29077.0,23407.5,19167.5,15513.5,11325.0,7183.0,3937.0,1546.0,388.5,52.5,591339197,2.0,21.0,2451,6533,240,1981,242.0,2002.0,4.092405868369994e-07,3.3855357638333587e-06,4.1448292493284525e-06,1.1047804767793873e-05
경기,용인시,31190,41460,2017,0.964,0.4346201693325335,2415279,22179,85598,91252268710,996260,710368.5,0.02226226085559994,0.03122182360282023,991087.0,49566.0,60546.5,58720.0,65314.0,64374.0,54510.0,61300.5,88036.5,97536.5,97679.5,72563.0,62194.0,46860.5,35628.5,30399.0,23317.0,13391.5,6270.5,2245.0,558.5,76.0,498892.0,24144.0,29447.0,28413.0,31592.0,31135.0,26415.5,31398.0,45620.0,49572.5,48306.5,34800.0,30630.5,24849.0,19472.5,16387.0,12390.0,7868.5,4261.5,1681.0,438.0,70.5,591350941,2.0,21.0,2451,6533,240,1981,242.0,2002.0,4.092324594778991e-07,3.3854685284080744e-06,4.1447469346294654e-06,1.1047585362682293e-05
경기,용인시,31190,41460,2018,0.966,0.4346201693325335,2480416,23992,95808,115308019160,1026126,725266.0,0.02338114422595276,0.03308027675363246,1012788.5,47405.0,60284.0,59953.0,63710.5,65441.5,58098.0,59450.5,88863.5,95499.0,101060.5,77133.0,65787.5,50222.0,37391.5,32273.5,25374.0,14765.0,6886.0,2475.0,630.5,85.0,509800.0,23108.0,29371.0,29093.5,30795.5,31607.0,28071.5,30246.5,45815.5,48662.5,50150.0,37486.0,32139.0,26367.0,20352.0,17526.5,13480.0,8520.5,4594.5,1849.0,486.0,78.5,591289210,2.0,21.0,2451,6533,240,1981,242.0,2002.0,4.0927518362799146e-07,3.3858219736497474e-06,4.145179649058707e-06,1.104873873818871e-05
경기,파주시,31200,41480,2015,0.954,0.2497645602552513,1935472,9870,38631,35778176490,415345,294651.5,0.02376337743321817,0.03349719923367096,414028.5,23319.0,24107.0,23436.5,25676.5,25875.0,25830.0,32300.0,34598.5,39656.0,35162.5,31520.0,26656.0,17377.0,14668.5,13527.0,10513.0,5917.5,2704.5,944.0,211.5,28.5,203770.0,11429.5,11763.5,11245.5,12306.5,12989.0,11409.0,15094.5,17072.5,19216.0,16464.5,14826.5,13074.5,8843.0,7800.5,7604.0,6110.0,3723.0,1927.0,687.0,157.5,26.5,672888154,1.0,8.0,2069,5431,106,1575,107.0,1583.0,1.5901602571532267e-07,2.3525455019379045e-06,3.074805207523389e-06,8.071177903363713e-06
경기,파주시,31200,41480,2016,0.961,0.2497645602552513,2015934,9655,37327,36693151380,423957,302099.0,0.02277353599539576,0.03195972181304804,423421.5,23110.5,24901.0,22881.5,25989.5,26378.5,25998.5,31580.0,35689.0,38890.5,37293.0,31837.0,28708.0,19735.0,14942.5,13567.5,11121.5,6508.0,3022.5,998.0,236.0,33.5,208535.0,11310.5,12200.5,11022.5,12487.5,13106.0,11799.0,14553.5,17537.5,19010.0,17493.5,14936.5,13988.5,10008.5,7957.5,7567.0,6462.5,4042.5,2107.5,744.5,170.5,29.0,672834018,1.0,8.0,2069,5431,106,1575,107.0,1583.0,1.590288200915549e-07,2.3527347869619754e-06,3.0750526053217483e-06,8.071827307637706e-06
경기,파주시,31200,41480,2017,0.972,0.2497645602552513,2098448,9646,37627,39357782000,430650,307466.5,0.02239869964007895,0.03137252351069141,430545.5,22288.0,25108.5,23068.5,25663.0,26366.0,26837.5,30574.0,36535.0,37773.0,39260.5,32080.5,30471.5,21905.5,15246.5,13626.0,11966.5,7087.0,3307.0,1073.0,267.0,41.0,212008.0,10927.5,12293.0,11185.5,12305.5,12841.5,12555.5,13958.0,17740.0,18612.5,18513.0,15071.0,14688.5,11043.5,8130.5,7543.5,6932.0,4359.0,2274.0,811.0,188.5,34.5,673115033,1.0,8.0,2069,5431,106,1575,107.0,1583.0,1.5896242804608405e-07,2.351752556980851e-06,3.073768818947177e-06,8.068457445965257e-06
경기,파주시,31200,41480,2018,0.954,0.2497645602552513,2155460,11714,45176,53694662780,447906,314960.5,0.02615280884828513,0.0371919653416857,441072.5,21591.5,25333.0,23645.5,25251.0,26369.0,27982.0,30371.0,37937.0,37045.5,40821.0,33412.0,31747.5,24024.5,15954.5,14003.0,12685.0,7762.5,3584.0,1206.0,301.0,46.0,217173.0,10594.0,12432.0,11511.0,12084.0,12539.0,13420.5,13853.5,18190.0,18282.0,19374.5,15786.5,15218.0,12028.5,8453.0,7694.5,7336.0,4758.0,2440.0,930.5,209.5,38.0,673207364,1.0,8.0,2069,5431,106,1575,107.0,1583.0,1.589406262050336e-07,2.3514300119866186e-06,3.0733472487683603e-06,8.067350849715304e-06
경기,이천시,31210,41500,2015,0.954,0.1880361019363427,2581855,4197,16916,15944644460,209003,146497.0,0.02008105146816075,0.02864905083380547,203673.0,10704.0,10942.0,11546.5,13841.5,13119.5,12483.0,15397.5,16278.5,17482.5,17256.5,16552.5,14524.0,9561.5,7154.5,6386.5,5247.5,3145.0,1437.0,514.0,91.0,8.0,100348.0,5197.0,5231.5,5542.5,6551.5,6224.0,6240.5,7218.5,8249.0,8331.0,8322.0,7808.5,6895.0,4764.0,3605.5,3526.0,3089.5,2048.0,1038.5,387.0,71.5,7.0,461363641,1.0,3.0,1400,3454,216,1239,217.0,1242.0,4.70344822859589e-07,2.692019677380689e-06,3.0344827281263806e-06,7.48650238782037e-06
경기,이천시,31210,41500,2016,0.955,0.1880361019363427,2657400,4018,15945,16047217760,214766,148862.0,0.01870873415717572,0.02699144173798552,206323.0,10627.5,11122.0,10979.5,13756.0,13444.5,12652.0,14945.5,16489.5,17161.5,17643.5,16287.0,15719.0,10763.5,7338.5,6345.0,5398.5,3456.0,1534.0,543.5,106.5,10.0,101480.0,5196.0,5328.0,5256.5,6536.0,6345.5,6173.0,7089.5,8136.0,8353.0,8461.0,7691.5,7481.5,5279.0,3729.5,3450.5,3138.0,2235.0,1099.5,409.5,82.5,9.0,461380578,1.0,3.0,1400,3454,216,1239,217.0,1242.0,4.7032755678762013e-07,2.691920854977992e-06,3.0343713341136783e-06,7.4862275628776035e-06
경기,이천시,31210,41500,2017,0.957,0.1880361019363427,2762017,3814,14780,15609963610,218798,151807.5,0.0174316035795574,0.02512392338981934,210423.0,10471.0,11324.0,10939.0,13462.5,13563.5,13435.0,14575.0,17045.5,17131.0,18013.0,16154.5,16700.5,11727.0,7745.0,6358.5,5681.0,3734.5,1650.5,567.0,129.0,16.0,103196.0,5103.5,5436.0,5247.0,6423.5,6322.0,6364.5,7027.0,8153.0,8502.5,8580.5,7697.5,7938.5,5694.0,3943.5,3387.0,3279.0,2379.5,1176.5,425.5,100.5,15.0,461426221,1.0,3.0,1400,3454,216,1239,217.0,1242.0,4.7028103329221074e-07,2.6916545776448194e-06,3.034071182530392e-06,7.485487046042838e-06
경기,이천시,31210,41500,2018,0.961,0.1880361019363427,2893320,4217,17204,20296367710,220599,153072.0,0.01911613379933726,0.02754912720811122,212331.0,9940.0,11178.5,10965.0,12874.5,13439.5,14264.5,14098.5,17197.5,16896.5,18118.0,16563.0,16968.0,12652.0,8296.5,6479.0,5885.0,3966.5,1780.5,605.5,141.0,21.5,103684.0,4788.5,5396.5,5268.0,6130.5,6190.0,6470.0,6861.5,8059.0,8450.0,8578.0,7988.0,8090.0,6094.5,4219.0,3388.0,3379.5,2494.5,1250.5,459.0,110.0,19.0,461402250,1.0,3.0,1400,3454,216,1239,217.0,1242.0,4.703054655671922e-07,2.691794415826971e-06,3.0342288101109175e-06,7.48587593580222e-06
경기,안성시,31220,41550,2015,0.95,0.1997646445263137,2112824,3815,15228,13898637310,194765,126871.5,0.0195877082638051,0.03006979502882838,179752.0,8782.0,9346.0,9528.0,11147.5,10834.0,9674.5,13191.5,14317.5,15605.0,14885.5,14466.0,13259.0,9491.0,7256.5,6523.0,5741.0,3558.0,1492.0,539.5,98.0,16.5,88134.5,4300.0,4512.0,4556.0,5356.5,5035.0,4464.0,6230.0,6736.5,7303.5,6948.5,6824.5,6493.0,4689.5,3724.0,3652.0,3384.0,2320.0,1121.5,393.5,76.5,14.0,553410031,0.0,0.0,1621,4082,65,275,65.0,275.0,1.1745359924637867e-07,4.96919073734679e-07,2.92911206735969e-06,7.376086032672581e-06
경기,안성시,31220,41550,2016,0.953,0.1997646445263137,2186749,3936,15948,15637967090,196362,127490.5,0.02004461148287347,0.03087288856816782,180167.0,8349.0,9368.0,8951.0,11023.5,11062.0,9596.5,12091.5,14439.0,15115.5,15284.5,14197.0,14148.5,10532.5,7476.5,6478.0,5862.5,3866.0,1630.0,568.5,110.5,16.5,88285.5,4080.0,4541.0,4264.0,5305.5,5115.5,4426.5,5671.5,6814.0,7085.5,7150.0,6634.5,6893.0,5197.0,3835.5,3589.0,3433.0,2506.5,1218.0,423.0,88.0,14.5,553392068,0.0,0.0,1621,4082,65,275,65.0,275.0,1.1745741176760054e-07,4.969352036321561e-07,2.929207145773546e-06,7.376325459005314e-06
경기,안성시,31220,41550,2017,0.961,0.1997646445263137,2284496,3538,14215,14746795040,198832,128352.5,0.01779391647219764,0.02756471436084221,181410.5,7838.0,9341.5,8741.5,10754.5,11193.5,9789.5,11225.0,14613.5,14684.0,15730.5,14097.5,14865.5,11399.0,7853.5,6545.5,6002.5,4146.0,1837.5,601.5,135.0,15.5,88709.5,3813.0,4551.0,4174.5,5150.5,5185.5,4434.5,5215.0,6919.5,6885.5,7339.0,6588.5,7199.5,5616.0,3990.0,3554.0,3519.5,2640.5,1354.5,458.5,106.5,14.0,553397808,0.0,0.0,1621,4082,65,275,65.0,275.0,1.1745619346580426e-07,4.969300492784026e-07,2.929176763201057e-06,7.376248949652508e-06
경기,안성시,31220,41550,2018,0.96,0.1997646445263137,2385263,4078,17180,20532291230,201135,128290.0,0.02027493971710543,0.03178735676981838,181773.0,7195.5,9066.0,8739.5,10274.0,11167.0,10086.0,10493.0,14461.0,14210.5,15928.0,14383.0,15140.5,12147.0,8384.0,6764.0,6112.0,4384.5,2025.5,639.0,158.5,14.5,88687.0,3510.0,4402.5,4208.0,4897.0,5211.0,4464.0,4806.5,6825.0,6647.0,7410.0,6767.5,7302.5,5976.0,4203.5,3608.5,3585.0,2764.0,1460.5,502.0,123.0,13.5,553398042,0.0,0.0,1621,4082,65,275,65.0,275.0,1.1745614380037868e-07,4.969298391554482e-07,2.9291755246217514e-06,7.376245830663781e-06
경기,김포시,31230,41570,2015,0.962,0.3115689919849419,1998440,8516,32734,30588603750,352683,245054.5,0.02414632970684722,0.03475145324815501,343367.5,21658.5,20822.0,19204.5,20260.0,19985.5,17349.0,27159.5,32692.5,33611.0,28822.0,26375.0,23030.0,15770.0,12691.5,9912.0,7105.5,4130.5,1975.0,658.5,137.0,18.0,170902.0,10632.5,10056.5,9332.0,9786.0,9458.5,8736.5,14121.0,16239.0,16027.0,13857.0,12484.0,11421.5,8069.0,6469.0,5391.0,4084.0,2672.0,1448.5,502.0,102.0,13.0,276594489,1.0,9.0,1534,4327,54,689,55.0,698.0,1.9884705656590287e-07,2.523549917872731e-06,5.546025177674454e-06,1.564384025019385e-05
경기,김포시,31230,41570,2016,0.959,0.3115689919849419,2085096,8517,32504,32668103040,365770,252761.5,0.02328512453180961,0.03369579623479051,354626.0,21617.0,22159.0,19108.5,20420.0,20608.0,17930.0,25482.5,34199.5,34231.0,30377.0,26720.5,24866.5,17926.5,13319.5,10399.5,7625.0,4589.0,2127.0,748.0,152.5,19.5,176551.0,10635.5,10725.5,9303.5,9822.5,9712.5,8899.0,13360.5,17105.5,16373.0,14590.0,12716.5,12209.5,9216.0,6797.0,5588.5,4352.0,2905.0,1538.5,574.0,112.0,14.5,276596966,1.0,9.0,1534,4327,54,689,55.0,698.0,1.988452758371905e-07,2.5235273188065264e-06,5.545975511531822e-06,1.5643700155409513e-05
경기,김포시,31230,41570,2017,0.967,0.3115689919849419,2172618,8553,33256,35115680200,392438,266808.5,0.0217945255046657,0.03205669984277112,375488.5,22202.0,24226.5,20019.0,20528.0,21182.0,19433.0,25296.0,37404.5,35717.0,32646.5,27507.0,26960.5,20134.0,14174.5,11046.0,8534.0,5101.0,2343.5,844.0,171.0,18.5,187019.0,10861.0,11848.0,9772.0,9885.5,9952.5,9569.5,13301.0,18789.5,17103.5,15656.5,13226.0,13127.5,10383.5,7248.5,5847.0,4837.5,3151.0,1667.0,648.5,129.5,14.0,276600491,1.0,9.0,1534,4327,54,689,55.0,698.0,1.988427417505922e-07,2.523495158943879e-06,5.54590483355288e-06,1.5643500791905682e-05
경기,김포시,31230,41570,2018,0.955,0.3115689919849419,2240729,10310,42051,49465861060,424865,287176.0,0.02426653172184106,0.03590132880184974,405272.5,23629.5,26602.0,21653.5,20834.5,21989.5,21757.0,26722.5,41885.5,38198.5,35215.0,29223.0,28721.0,22629.5,15471.5,11963.0,9391.0,5640.0,2612.0,914.5,201.0,18.5,201905.5,11534.5,13013.0,10648.5,10070.0,10330.5,10680.0,14019.5,21083.5,18302.5,16799.5,14231.0,13918.5,11627.5,7975.0,6253.5,5270.0,3437.5,1838.0,704.5,153.5,15.0,276601538,1.0,9.0,1534,4327,54,689,55.0,698.0,1.9884198908539692e-07,2.52348560693831e-06,5.545883841036343e-06,1.5643441577682046e-05
경기,화성시,31240,41590,2015,0.958,0.2899886706682898,2396394,12069,45890,42700427420,608725,401833.0,0.01982668692759456,0.03003486523008314,566307.5,39394.0,41046.5,36745.0,34839.0,29759.5,31163.0,49977.5,59855.5,59333.5,47021.0,38420.5,30764.5,20699.0,15647.5,12370.0,9767.0,5792.0,2598.0,884.0,201.5,29.0,274053.5,19215.0,20098.0,17745.5,16820.5,14045.0,14901.5,24602.5,28881.5,27412.0,21031.0,17318.5,14623.5,10310.5,7960.0,6795.5,5713.0,3798.5,1914.0,679.5,165.0,23.0,689734344,2.0,3.0,3969,10855,222,2097,224.0,2100.0,3.2476271762973137e-07,3.0446504777787317e-06,5.754389403001803e-06,1.573794330299435e-05
경기,화성시,31240,41590,2016,0.96,0.2899886706682898,2467819,13681,53778,53439893680,655350,439528.0,0.02087586785687038,0.03112657214102401,616121.0,42418.0,45304.5,38118.5,37202.5,33150.5,34489.0,52099.5,66642.5,63296.0,52619.0,41014.0,34957.0,24058.0,16766.0,13030.5,10335.5,6475.0,2921.0,969.5,223.0,31.5,298276.0,20705.5,22170.0,18548.5,17998.0,15641.5,16430.0,25740.0,32077.0,29532.0,23687.5,18420.0,16512.5,11937.0,8559.0,7035.5,5990.5,4177.5,2160.5,741.0,186.0,26.5,693918353,2.0,3.0,3969,10855,222,2097,224.0,2100.0,3.228045475834244e-07,3.026292633594604e-06,5.719693077493801e-06,1.5643050732223536e-05
경기,화성시,31240,41590,2017,0.969,0.2899886706682898,2553433,13401,52185,55099908940,708569,475119.5,0.01891276643488496,0.02820553565997607,663239.0,43924.0,48625.5,40539.0,38562.0,36151.0,38840.0,53193.0,72653.0,67311.0,58339.0,43617.5,39266.5,27186.5,18218.5,13776.5,11231.0,7203.5,3239.0,1072.0,258.0,32.5,320738.5,21455.5,23794.0,19818.0,18698.5,17089.5,18291.0,26066.5,34990.0,31644.5,26339.5,19598.5,18405.0,13467.0,9289.0,7308.5,6474.0,4568.0,2374.0,827.0,213.0,27.5,693952248,2.0,3.0,3969,10855,222,2097,224.0,2100.0,3.2278878070584475e-07,3.0261448191172948e-06,5.7194137081316865e-06,1.564228667215154e-05
경기,화성시,31240,41590,2018,0.963,0.2899886706682898,2669953,16008,63141,76763594240,777295,519549.0,0.02059449758457214,0.03081133829532922,722051.0,45920.0,52078.0,44178.0,40071.0,39437.0,44589.5,56338.0,79755.0,71971.5,64587.5,48516.0,43471.5,30812.0,20190.0,14978.5,12030.0,7939.0,3640.5,1224.0,289.0,35.0,348619.0,22476.5,25430.0,21657.0,19421.5,18618.5,20729.5,27266.0,38434.5,33865.5,29357.0,22039.5,20272.0,15244.5,10254.0,7798.5,6927.5,4980.0,2625.5,955.0,237.5,29.0,693924902,2.0,3.0,3969,10855,222,2097,224.0,2100.0,3.228015010765531e-07,3.0262640725926853e-06,5.719639097200175e-06,1.564290309904457e-05
