routeid,nodeid,gpslong,gpslati,A1
"100100267","213000074",126.8736314176,37.4591703403,"41210"
"100100267","213000456",126.8719179619,37.4576542533,"41210"
"100100268","213000455",126.8725663893,37.4580654552,"41210"
"100100268","213000075",126.8743435017,37.459207152,"41210"
"100100268","213000134",126.8752456492,37.4613351465,"41210"
"100100268","213000133",126.8712666385,37.4640076766,"41210"
"100100268","213000341",126.869025043,37.4664553451,"41210"
"100100268","213000132",126.8688002101,37.4691493352,"41210"
"100100268","213000130",126.8679540469,37.4723436903,"41210"
"100100268","213000165",126.8689389636,37.4734856061,"41210"
"100100268","213000310",126.8720630956,37.473794621,"41210"
"100100268","213000163",126.8740555039,37.4739807745,"41210"
"100100268","117000026",126.881293855,37.475882216,"11545"
"100100268","117000028",126.8878420712,37.4777370609,"11545"
"100100268","116000042",126.8908498456,37.480048527,"11530"
"100100268","116000040",126.8925776244,37.4814315297,"11530"
"100100268","116000038",126.895112831,37.4841122819,"11530"
"100100268","116000037",126.8975710917,37.4837156878,"11530"
"100100268","120000001",126.9024480808,37.4839340972,"11620"
"100100268","119000001",126.9045850926,37.4865265141,"11590"
"100100268","119000002",126.9076798701,37.490344462,"11560"
"100100268","119000003",126.9115628545,37.4953647805,"11590"
"100100268","119000004",126.9163121107,37.4968363424,"11590"
"100100268","119000005",126.9201857147,37.4981446095,"11590"
"100100268","119000050",126.922430384,37.4997986485,"11590"
"100100268","119000052",126.9264845221,37.4996881824,"11590"
"100100268","119000055",126.9315057082,37.5002176476,"11590"
"100100268","119000056",126.9366931881,37.5033799857,"11590"
"100100268","119000100",126.9399895404,37.5072594891,"11590"
"100100268","119000098",126.9402118042,37.5105585207,"11590"
"100100268","119000024",126.9417374368,37.513598043,"11590"
"100100268","119000026",126.9462294629,37.5134886975,"11590"
"100100268","119000029",126.9508484181,37.5125919545,"11590"
"100100268","119000028",126.9508932514,37.5127448394,"11590"
"100100268","119000027",126.9486334233,37.51303762,"11590"
"100100268","119000025",126.9433511027,37.5138239646,"11590"
"100100268","119000097",126.9400732336,37.5103722106,"11590"
"100100268","119000099",126.9400124392,37.508208587,"11590"
"100100268","119000058",126.9385408087,37.504658217,"11590"
"100100268","119000057",126.9357800125,37.5029478592,"11590"
"100100268","119000054",126.9308924977,37.5000139638,"11590"
"100100268","119000053",126.9261253478,37.4998011784,"11590"
"100100268","118000013",126.9201102329,37.4989588479,"11560"
"100100268","118000012",126.9165920943,37.4970207774,"11560"
"100100268","118000011",126.9115565088,37.4955941372,"11560"
"100100268","118000010",126.9078105732,37.4909167805,"11560"
"100100268","118000009",126.9046639482,37.4870456932,"11560"
"100100268","116000138",126.9017281747,37.4834477928,"11530"
"100100268","116000036",126.8966020131,37.4840454832,"11530"
"100100268","116000039",126.8949297151,37.4840955924,"11530"
"100100268","116000041",126.8926627179,37.4816784747,"11530"
"100100268","116000043",126.8907620005,37.4801397653,"11530"
"100100268","117000027",126.8885526791,37.4782866023,"11545"
"100100268","117000025",126.8804683909,37.4758013115,"11545"
"100100268","213000124",126.8733683309,37.4741665465,"41210"
"100100268","213000123",126.8692875678,37.4737994203,"41210"
"100100268","213000122",126.8676168652,37.4723713816,"41210"
"100100268","213000120",126.8685146716,37.4691624011,"41210"
"100100268","213000340",126.8691991009,37.4653715437,"41210"
"100100268","213000119",126.8711625158,37.463733995,"41210"
"100100268","213000202",126.8750232107,37.4611341618,"41210"
"100100268","213000074",126.8736314176,37.4591703403,"41210"
"100100268","213000456",126.8719179619,37.4576542533,"41210"
"100100269","117000132",126.9108258555,37.4505792729,"11545"
"100100269","117000917",126.9079351818,37.4510118576,"11545"
"100100269","117000916",126.9061589552,37.4509029993,"11545"
"100100269","117000918",126.9040057866,37.4502279474,"11545"
"100100269","117000077",126.9022399612,37.4507873258,"11545"
"100100269","117000007",126.8989668475,37.4592317027,"11545"
"100100269","117000005",126.8976238187,37.4641574219,"11545"
"100100269","117000117",126.8972659376,37.4697628321,"11545"
"100100269","117000118",126.8924266165,37.4703798735,"11545"
"100100269","117900052",126.8897101437,37.4704782362,"11545"
"100100269","117000119",126.8860158336,37.4746995961,"11545"
"100100269","117000120",126.8851053231,37.4767026202,"11545"
"100100269","117000121",126.8843095342,37.4785267386,"11545"
"100100269","117000122",126.8841012578,37.4807934165,"11545"
"100100269","117000123",126.8831148735,37.4811662446,"11545"
"100100269","117000124",126.8840399445,37.4789532117,"11545"
"100100269","117000125",126.8851481071,37.4763940201,"11545"
"100100269","117000126",126.8860727883,37.4743224765,"11545"
"100100269","117000127",126.892324314,37.4702990827,"11545"
"100100269","117000128",126.8957617281,37.4698827242,"11545"
"100100269","117000066",126.8977638865,37.4684949201,"11545"
"100100269","117000006",126.8973981572,37.4646092765,"11545"
"100100269","117000008",126.8992860477,37.4576779057,"11545"
"100100269","117000010",126.901087393,37.4529183589,"11545"
"100100269","117000919",126.904154152,37.4501730291,"11545"
"100100269","117000915",126.9065090826,37.4508128392,"11545"
"100100269","117000055",126.9089381367,37.4509300405,"11545"
"100100269","117000920",126.9115721892,37.4502922347,"11545"
"100100272","120000447",126.9192734657,37.4646664397,"11620"
"100100272","120000109",126.9196308518,37.4651937198,"11620"
"100100272","120000108",126.9204312325,37.4667211125,"11620"
"100100272","120000107",126.9199758577,37.4703944371,"11620"
"100100272","120000106",126.9194667496,37.4722404939,"11620"
"100100272","120000105",126.9181217068,37.4737877659,"11620"
"100100272","120000104",126.9168669706,37.4753476087,"11620"
"100100272","120000103",126.9156017801,37.4770477738,"11620"
"100100272","120000439",126.914982472,37.4801833672,"11620"
"100100272","120000013",126.9112654643,37.4812730274,"11620"
"100100272","120000014",126.9079821726,37.4806719288,"11620"
"100100272","120000015",126.9051652284,37.4801483679,"11620"
"100100272","116000139",126.8948219178,37.4786611588,"11530"
"100100272","116000648",126.8918365407,37.4791143457,"11530"
"100100272","116000042",126.8908498456,37.480048527,"11530"
"100100272","116000040",126.8925776244,37.4814315297,"11530"
"100100272","116000155",126.8912011995,37.4838806446,"11530"
"100100272","116000153",126.8869856159,37.4848659989,"11530"
"100100272","116000048",126.8856194457,37.4860922201,"11530"
"100100272","116000049",126.8849133185,37.4877934507,"11530"
"100100272","116000051",126.8841735449,37.4902373373,"11530"
"100100272","116000053",126.8831793376,37.4937714917,"11530"
"100100272","116000056",126.8839700853,37.497827471,"11530"
"100100272","116000059",126.8826355474,37.5005631069,"11530"
"100100272","116000068",126.8822693347,37.5046545805,"11530"
"100100272","116000066",126.8848289633,37.5064993089,"11530"
"100100272","116000002",126.8884720421,37.5090998644,"11530"
"100100272","118000001",126.8936555576,37.5116959807,"11560"
"100100272","118000003",126.9021835784,37.5147933506,"11560"
"100100272","118000005",126.905632089,37.5159862422,"11560"
"100100272","118000076",126.9187626213,37.5220162573,"11560"
"100100272","118000513",126.9243245353,37.5254744837,"11560"
"100100272","118000074",126.9299867957,37.5252602935,"11560"
"100100272","118000055",126.9319990794,37.5273668262,"11560"
"100100272","118000052",126.9231493736,37.5315565321,"11560"
"100100272","118000195",126.9192162727,37.5305793782,"11560"
"100100272","118000048",126.9176121282,37.5282281884,"11560"
"100100272","118000045",126.9182905729,37.5246594868,"11560"
"100100272","118000006",126.9070268993,37.5165943731,"11560"
"100100272","118000004",126.8997501987,37.5140324779,"11560"
"100100272","118000002",126.8922522482,37.5111692244,"11560"
"100100272","116000001",126.8894133691,37.5097646213,"11530"
"100100272","116000067",126.8848890539,37.5067143562,"11530"
"100100272","116000069",126.8822069219,37.5047866953,"11530"
"100100272","116000057",126.8824598895,37.4995723388,"11530"
"100100272","116000055",126.8824840334,37.4967766046,"11530"
"100100272","116000054",126.8830254393,37.4938541702,"11530"
"100100272","116000052",126.8841599187,37.4899180944,"11530"
"100100272","116000050",126.8846541654,37.4882028351,"11530"
"100100272","116000047",126.8862393282,37.48428596,"11530"
"100100272","116000046",126.8870549646,37.4824068182,"11530"
"100100272","116000636",126.8887635576,37.4796978703,"11545"
"100100272","117000032",126.8933632314,37.478688381,"11545"
"100100272","117000033",126.8955649777,37.4783929763,"11545"
"100100272","117000111",126.9055651074,37.4800492248,"11620"
"100100272","117000112",126.9091308055,37.4807015612,"11620"
"100100272","120000117",126.9148256152,37.4803380107,"11620"
"100100272","120000116",126.9154895441,37.4769928277,"11620"
"100100272","120000115",126.9167760272,37.475296262,"11620"
"100100272","120000114",126.9172935605,37.4740935962,"11620"
"100100272","120000113",126.9189667556,37.4727455105,"11620"
"100100272","120000112",126.9198160281,37.4706701882,"11620"
"100100272","120000111",126.9204715576,37.4674282538,"11620"
"100100272","120000110",126.9196653323,37.4654220641,"11620"
"100100273","117000123",126.8831148735,37.4811662446,"11545"
"100100273","117000124",126.8840399445,37.4789532117,"11545"
"100100273","117000028",126.8878420712,37.4777370609,"11545"
"100100273","117000030",126.8907780889,37.4782459859,"11545"
"100100273","117000034",126.8921890571,37.4766620183,"11545"
"100100273","117000036",126.89399367,37.4744916409,"11545"
"100100273","117000038",126.8960090452,37.4719834124,"11545"
"100100273","117000922",126.9001270593,37.4712123629,"11545"
"100100273","117000106",126.9031074322,37.471178479,"11545"
"100100273","117000141",126.903318531,37.4733528674,"11545"
"100100273","117000108",126.903559018,37.4758278126,"11545"
"100100273","117000116",126.9073066796,37.476655321,"11545"
"100100273","117000114",126.9115854073,37.4772134658,"11545"
"100100273","120000116",126.9154895441,37.4769928277,"11620"
"100100273","120000115",126.9167760272,37.475296262,"11620"
"100100273","120000114",126.9172935605,37.4740935962,"11620"
"100100273","120000113",126.9189667556,37.4727455105,"11620"
"100100273","120000112",126.9198160281,37.4706701882,"11620"
"100100273","120000111",126.9204715576,37.4674282538,"11620"
"100100273","120000110",126.9196653323,37.4654220641,"11620"
"100100273","120000235",126.9189371062,37.4636206537,"11620"
"100100273","120000444",126.919078,37.46364,"11620"
"100100273","120000109",126.9196308518,37.4651937198,"11620"
"100100273","120000108",126.9204312325,37.4667211125,"11620"
"100100273","120000107",126.9199758577,37.4703944371,"11620"
"100100273","120000106",126.9194667496,37.4722404939,"11620"
"100100273","120000105",126.9181217068,37.4737877659,"11620"
"100100273","120000104",126.9168669706,37.4753476087,"11620"
"100100273","120000103",126.9156017801,37.4770477738,"11620"
"100100273","120000439",126.914982472,37.4801833672,"11620"
"100100273","120000013",126.9112654643,37.4812730274,"11620"
"100100273","120000014",126.9079821726,37.4806719288,"11620"
"100100273","120000015",126.9051652284,37.4801483679,"11620"
"100100273","120000001",126.9024480808,37.4839340972,"11620"
"100100273","119000001",126.9045850926,37.4865265141,"11590"
"100100273","119000002",126.9076798701,37.490344462,"11560"
"100100273","118000162",126.9088153965,37.4948015017,"11560"
"100100273","118000163",126.9083528994,37.4984098489,"11560"
"100100273","118000164",126.9099382217,37.5013781783,"11560"
"100100273","118000154",126.9106722167,37.5050356227,"11560"
"100100273","118000153",126.910840178,37.5092329862,"11560"
"100100273","118000155",126.9115462782,37.5108730588,"11560"
"100100273","118000143",126.9163876905,37.5118906206,"11560"
"100100273","118000140",126.9169860697,37.5167208678,"11560"
"100100273","118000021",126.9101851597,37.5189227105,"11560"
"100100273","118000020",126.9067702951,37.5196338371,"11560"
"100100273","118000034",126.90281553,37.5203469871,"11560"
"100100273","118000077",126.8968636923,37.5212697862,"11560"
"100100273","118000080",126.8917662119,37.5220662822,"11560"
"100100273","118000117",126.8887669306,37.5225173148,"11560"
"100100273","118000120",126.8848399594,37.5231283317,"11560"
"100100273","114000065",126.8769144873,37.5243228089,"11470"
"100100273","114000064",126.8734211723,37.5248263764,"11470"
"100100273","114000063",126.86914574,37.5254485794,"11470"
"100100273","114000057",126.8642319206,37.5273384063,"11470"
"100100273","114000001",126.8639640873,37.5307245731,"11470"
"100100273","114000011",126.8637595011,37.5332661002,"11470"
"100100273","114000012",126.8635380336,37.5361734104,"11470"
"100100273","114000013",126.8637601339,37.5390095791,"11470"
"100100273","114000026",126.8630984034,37.5422675791,"11470"
"100100273","114000027",126.8623019635,37.544852105,"11470"
"100100273","114000028",126.8638419921,37.54971358,"11470"
"100100273","115000004",126.8676078457,37.5494195429,"11470"
"100100273","115000002",126.8750572933,37.5468629361,"11470"
"100100273","118000132",126.8837441811,37.5473987394,"11560"
"100100273","118000133",126.8904357873,37.5440241425,"11560"
"100100273","118000129",126.894684,37.541699,"11560"
"100100273","118000089",126.9034479619,37.533069553,"11560"
"100100273","118000040",126.9057108848,37.5290317208,"11560"
"100100273","118000036",126.9052129418,37.5245264825,"11560"
"100100273","118000035",126.9048728258,37.5212632794,"11560"
"100100273","118000032",126.9055341951,37.5184013,"11560"
"100100273","118000029",126.9091150802,37.5171537861,"11560"
"100100273","118000018",126.9120393897,37.514901701,"11560"
"100100273","118000016",126.9099866163,37.5122667827,"11560"
"100100273","118000147",126.9106721936,37.5093227402,"11560"
"100100273","118000209",126.9109279122,37.5065363636,"11560"
"100100273","118000148",126.9101359431,37.5033567771,"11560"
"100100273","118000156",126.9094558396,37.5008933577,"11560"
"100100273","118000173",126.9083105573,37.4963019779,"11560"
"100100273","118000010",126.9078105732,37.4909167805,"11560"
"100100273","118000009",126.9046639482,37.4870456932,"11560"
"100100273","116000013",126.9014759359,37.4831362325,"11530"
"100100273","117000111",126.9055651074,37.4800492248,"11620"
"100100273","117000112",126.9091308055,37.4807015612,"11620"
"100100273","120000117",126.9148256152,37.4803380107,"11620"
"100100273","120000116",126.9154895441,37.4769928277,"11620"
"100100273","120000115",126.9167760272,37.475296262,"11620"
"100100273","120000114",126.9172935605,37.4740935962,"11620"
"100100273","120000113",126.9189667556,37.4727455105,"11620"
"100100273","120000112",126.9198160281,37.4706701882,"11620"
"100100273","120000111",126.9204715576,37.4674282538,"11620"
"100100273","120000110",126.9196653323,37.4654220641,"11620"
"100100273","120000235",126.9189371062,37.4636206537,"11620"
"100100273","120000109",126.9196308518,37.4651937198,"11620"
"100100273","120000108",126.9204312325,37.4667211125,"11620"
"100100273","120000107",126.9199758577,37.4703944371,"11620"
"100100273","120000106",126.9194667496,37.4722404939,"11620"
"100100273","120000105",126.9181217068,37.4737877659,"11620"
"100100273","120000104",126.9168669706,37.4753476087,"11620"
"100100273","120000103",126.9156017801,37.4770477738,"11620"
"100100273","120000439",126.914982472,37.4801833672,"11620"
"100100273","120000013",126.9112654643,37.4812730274,"11620"
"100100273","120000014",126.9079821726,37.4806719288,"11620"
"100100273","120000015",126.9051652284,37.4801483679,"11620"
"100100273","116000372",126.9020457465,37.4846000051,"11530"
"100100273","116000138",126.9017281747,37.4834477928,"11530"
"100100273","116000036",126.8966020131,37.4840454832,"11530"
"100100273","116000039",126.8949297151,37.4840955924,"11530"
"100100273","116000041",126.8926627179,37.4816784747,"11530"
"100100273","116000043",126.8907620005,37.4801397653,"11530"
"100100273","117000027",126.8885526791,37.4782866023,"11545"
"100100273","117000138",126.8831102056,37.4814093416,"11545"
"100100274","117000132",126.9108258555,37.4505792729,"11545"
"100100274","117000917",126.9079351818,37.4510118576,"11545"
"100100274","117000085",126.90396595,37.4487883635,"11545"
"100100274","117000009",126.901519584,37.4525428711,"11545"
"100100274","117000007",126.8989668475,37.4592317027,"11545"
"100100274","117000005",126.8976238187,37.4641574219,"11545"
"100100274","117000003",126.8980240396,37.469136119,"11545"
"100100274","117000001",126.8986715211,37.4753634208,"11545"
"100100274","116000372",126.9020457465,37.4846000051,"11530"
"100100274","117000002",126.8982791528,37.4739835838,"11545"
"100100274","117000004",126.8979023716,37.4700818105,"11545"
"100100274","117000006",126.8973981572,37.4646092765,"11545"
"100100274","117000008",126.8992860477,37.4576779057,"11545"
"100100274","117000010",126.901087393,37.4529183589,"11545"
"100100274","117000086",126.9041699591,37.4487488171,"11545"
"100100274","117000915",126.9065090826,37.4508128392,"11545"
"100100274","117000055",126.9089381367,37.4509300405,"11545"
"100100274","117000920",126.9115721892,37.4502922347,"11545"
"100100275","116000587",126.892654,37.490345,"11530"
"100100275","116000032",126.890186078,37.488812971,"11530"
"100100275","116000158",126.8884403265,37.4875706901,"11530"
"100100275","116000035",126.886451388,37.4851897487,"11530"
"100100275","116000047",126.8862393282,37.48428596,"11530"
"100100275","116000046",126.8870549646,37.4824068182,"11530"
"100100275","116000636",126.8887635576,37.4796978703,"11545"
"100100275","117000030",126.8907780889,37.4782459859,"11545"
"100100275","117000034",126.8921890571,37.4766620183,"11545"
"100100275","117000036",126.89399367,37.4744916409,"11545"
"100100275","117000038",126.8960090452,37.4719834124,"11545"
"100100275","117000004",126.8979023716,37.4700818105,"11545"
"100100275","117000006",126.8973981572,37.4646092765,"11545"
"100100275","117000008",126.8992860477,37.4576779057,"11545"
"100100275","117000010",126.901087393,37.4529183589,"11545"
"100100275","117000012",126.9026151242,37.4488972618,"11545"
"100100275","117000014",126.9032602545,37.4407477244,"11545"
"100100275","117000310",126.9030022473,37.4346702667,"11545"
"100100275","208000037",126.9033765126,37.433551654,"41171"
"100100275","117000013",126.903493315,37.4402544805,"11545"
"100100275","117000011",126.9033196237,37.4478552601,"11545"
"100100275","117000009",126.901519584,37.4525428711,"11545"
"100100275","117000007",126.8989668475,37.4592317027,"11545"
"100100275","117000005",126.8976238187,37.4641574219,"11545"
"100100275","117000003",126.8980240396,37.469136119,"11545"
"100100275","117000039",126.896586936,37.4717680171,"11545"
"100100275","117000037",126.8945857888,37.4739249,"11545"
"100100275","117000035",126.8926698836,37.4762172356,"11545"
"100100275","117000031",126.8909813692,37.4781236659,"11545"
"100100275","116000635",126.8893726843,37.4795908017,"11530"
"100100275","116000045",126.887124614,37.4828654982,"11530"
"100100275","116000034",126.8869121821,37.4855591793,"11530"
"100100275","116000033",126.8889907013,37.4878669183,"11530"
"100100275","116000030",126.8922691035,37.4899603635,"11530"
"100100275","116000028",126.8936600014,37.4908363519,"11530"
"100100275","118000179",126.8965263135,37.4926195884,"11560"
"100100275","118000180",126.8988109374,37.4940423173,"11560"
"100100275","118000184",126.9018567672,37.4959493707,"11560"
"100100275","118000160",126.9044459918,37.4982295562,"11560"
"100100275","118000157",126.9054897096,37.500633229,"11560"
"100100275","118000150",126.9027763059,37.5047102805,"11560"
"100100275","118000101",126.9003146337,37.5082382258,"11560"
"100100275","118000003",126.9021835784,37.5147933506,"11560"
"100100275","118000005",126.905632089,37.5159862422,"11560"
"100100275","118000076",126.9187626213,37.5220162573,"11560"
"100100275","118000513",126.9243245353,37.5254744837,"11560"
"100100275","118000198",126.9276777776,37.5250243844,"11560"
"100100275","118000073",126.9271089397,37.5236316408,"11560"
"100100275","118000070",126.9248546655,37.5206923552,"11560"
"100100275","118000069",126.9267267375,37.5187792592,"11560"
"100100275","118000064",126.9321850704,37.519373342,"11560"
"100100275","118000060",126.9350765581,37.521157474,"11560"
"100100275","118000057",126.9358340752,37.5244552874,"11560"
"100100275","118000055",126.9319990794,37.5273668262,"11560"
"100100275","118000052",126.9231493736,37.5315565321,"11560"
"100100275","118000195",126.9192162727,37.5305793782,"11560"
"100100275","118000048",126.9176121282,37.5282281884,"11560"
"100100275","118000045",126.9182905729,37.5246594868,"11560"
"100100275","118000006",126.9070268993,37.5165943731,"11560"
"100100275","118000004",126.8997501987,37.5140324779,"11560"
"100100275","118000102",126.9001201282,37.5082841227,"11560"
"100100275","118000149",126.9028495454,37.5043631822,"11560"
"100100275","118000158",126.9050233684,37.5010939753,"11560"
"100100275","118000161",126.9045757941,37.4986738519,"11560"
"100100275","118000187",126.9023942933,37.4964353655,"11560"
"100100275","118000186",126.8987334195,37.4941337278,"11560"
"100100275","118000185",126.8964882883,37.4927413898,"11560"
"100100275","116000029",126.8940352225,37.4912108469,"11530"
"100100275","116000587",126.892654,37.490345,"11530"
"100100276","117000132",126.9108258555,37.4505792729,"11545"
"100100276","117000054",126.9090216921,37.4509883189,"11545"
"100100276","117000056",126.9071742089,37.4517330888,"11545"
"100100276","117000089",126.9062109521,37.4536171698,"11545"
"100100276","117000091",126.9058834994,37.4553446775,"11545"
"100100276","117000093",126.9055522441,37.4570185009,"11545"
"100100276","117000095",126.9051135901,37.4592333836,"11545"
"100100276","117000097",126.9042644443,37.4624233505,"11545"
"100100276","117000099",126.9029842355,37.4644434109,"11545"
"100100276","117000102",126.9019338278,37.4673553773,"11545"
"100100276","117000104",126.9026897457,37.4697182134,"11545"
"100100276","117000106",126.9031074322,37.471178479,"11545"
"100100276","117000141",126.903318531,37.4733528674,"11545"
"100100276","117000108",126.903559018,37.4758278126,"11545"
"100100276","117000110",126.903823321,37.4786648159,"11545"
"100100276","116000139",126.8948219178,37.4786611588,"11530"
"100100276","116000648",126.8918365407,37.4791143457,"11530"
"100100276","116000635",126.8893726843,37.4795908017,"11530"
"100100276","116000045",126.887124614,37.4828654982,"11530"
"100100276","116000048",126.8856194457,37.4860922201,"11530"
"100100276","116000049",126.8849133185,37.4877934507,"11530"
"100100276","116000051",126.8841735449,37.4902373373,"11530"
"100100276","116000027",126.884308043,37.4932364146,"11530"
"100100276","116000025",126.8878364355,37.4946702464,"11530"
"100100276","116000023",126.8915907527,37.4966071259,"11530"
"100100276","116000021",126.891649068,37.4999684652,"11530"
"100100276","116000019",126.8896734102,37.5024209053,"11530"
"100100276","116000017",126.888926,37.504841,"11530"
"100100276","116000016",126.8916432623,37.5070537286,"11530"
"100100276","116000018",126.8893772685,37.5051881061,"11530"
"100100276","116000020",126.8886244062,37.5027908321,"11530"
"100100276","116000022",126.8911959545,37.4996634704,"11530"
"100100276","116000024",126.8918442539,37.4969011931,"11530"
"100100276","116000026",126.8876311133,37.4947187533,"11530"
"100100276","116000052",126.8841599187,37.4899180944,"11530"
"100100276","116000050",126.8846541654,37.4882028351,"11530"
"100100276","116000047",126.8862393282,37.48428596,"11530"
"100100276","116000046",126.8870549646,37.4824068182,"11530"
"100100276","116000636",126.8887635576,37.4796978703,"11545"
"100100276","117000032",126.8933632314,37.478688381,"11545"
"100100276","117000033",126.8955649777,37.4783929763,"11545"
"100100276","117000109",126.903711063,37.4788381919,"11545"
"100100276","117000107",126.9033955546,37.475324495,"11545"
"100100276","117000140",126.9032208639,37.4735098105,"11545"
"100100276","117000105",126.9030030997,37.4712617211,"11545"
"100100276","117000103",126.9023070951,37.4688993034,"11545"
"100100276","117000098",126.9021995972,37.4654898961,"11545"
"100100276","117000096",126.9042044143,37.4623226355,"11545"
"100100276","117000094",126.9049308996,37.4596154031,"11545"
"100100276","117000092",126.9053752556,37.4573578853,"11545"
"100100276","117000090",126.9059215066,37.4545793238,"11545"
"100100276","117000057",126.9067446009,37.4518190414,"11545"
"100100276","117000055",126.9089381367,37.4509300405,"11545"
"100100276","117000920",126.9115721892,37.4502922347,"11545"
"100100277","117000132",126.9108258555,37.4505792729,"11545"
"100100277","117000054",126.9090216921,37.4509883189,"11545"
"100100277","117000056",126.9071742089,37.4517330888,"11545"
"100100277","117000089",126.9062109521,37.4536171698,"11545"
"100100277","117000091",126.9058834994,37.4553446775,"11545"
"100100277","117000093",126.9055522441,37.4570185009,"11545"
"100100277","117000095",126.9051135901,37.4592333836,"11545"
"100100277","117000097",126.9042644443,37.4624233505,"11545"
"100100277","117000099",126.9029842355,37.4644434109,"11545"
"100100277","117000102",126.9019338278,37.4673553773,"11545"
"100100277","117000104",126.9026897457,37.4697182134,"11545"
"100100277","117000106",126.9031074322,37.471178479,"11545"
"100100277","117000141",126.903318531,37.4733528674,"11545"
"100100277","117000108",126.903559018,37.4758278126,"11545"
"100100277","117000110",126.903823321,37.4786648159,"11545"
"100100277","120000001",126.9024480808,37.4839340972,"11620"
"100100277","119000001",126.9045850926,37.4865265141,"11590"
"100100277","119000002",126.9076798701,37.490344462,"11560"
"100100277","118000162",126.9088153965,37.4948015017,"11560"
"100100277","118000163",126.9083528994,37.4984098489,"11560"
"100100277","118000164",126.9099382217,37.5013781783,"11560"
"100100277","118000154",126.9106722167,37.5050356227,"11560"
"100100277","118000153",126.910840178,37.5092329862,"11560"
"100100277","118000017",126.9113414322,37.5138435854,"11560"
"100100277","118000021",126.9101851597,37.5189227105,"11560"
"100100277","118000020",126.9067702951,37.5196338371,"11560"
"100100277","118000034",126.90281553,37.5203469871,"11560"
"100100277","118000077",126.8968636923,37.5212697862,"11560"
"100100277","118000082",126.8960514294,37.5230720608,"11560"
"100100277","118000083",126.896800877,37.5262414568,"11560"
"100100277","118000096",126.8979052057,37.5287083249,"11560"
"100100277","118000093",126.9012109507,37.5329981247,"11560"
"100100277","118000087",126.9006882949,37.5345491897,"11560"
"100100277","118000128",126.8955419581,37.5371260934,"11560"
"100100277","118000125",126.8931808538,37.5382904025,"11560"
"100100277","118000126",126.8930606517,37.5382381206,"11560"
"100100277","118000127",126.894948559,37.5372888336,"11560"
"100100277","118000088",126.8995068678,37.5349925373,"11560"
"100100277","118000092",126.9009020603,37.5327883989,"11560"
"100100277","118000097",126.8977345506,37.5286582316,"11560"
"100100277","118000084",126.8965013885,37.5253956437,"11560"
"100100277","118000078",126.8970171444,37.5211104508,"11560"
"100100277","118000033",126.9030508456,37.5201641062,"11560"
"100100277","118000024",126.9064863879,37.5195558939,"11560"
"100100277","118000022",126.9089324097,37.5190447604,"11560"
"100100277","118000018",126.9120393897,37.514901701,"11560"
"100100277","118000016",126.9099866163,37.5122667827,"11560"
"100100277","118000147",126.9106721936,37.5093227402,"11560"
"100100277","118000209",126.9109279122,37.5065363636,"11560"
"100100277","118000148",126.9101359431,37.5033567771,"11560"
"100100277","118000156",126.9094558396,37.5008933577,"11560"
"100100277","118000173",126.9083105573,37.4963019779,"11560"
"100100277","118000010",126.9078105732,37.4909167805,"11560"
"100100277","118000009",126.9046639482,37.4870456932,"11560"
"100100277","116000013",126.9014759359,37.4831362325,"11530"
"100100277","117000109",126.903711063,37.4788381919,"11545"
"100100277","117000107",126.9033955546,37.475324495,"11545"
"100100277","117000140",126.9032208639,37.4735098105,"11545"
"100100277","117000105",126.9030030997,37.4712617211,"11545"
"100100277","117000103",126.9023070951,37.4688993034,"11545"
"100100277","117000098",126.9021995972,37.4654898961,"11545"
"100100277","117000096",126.9042044143,37.4623226355,"11545"
"100100277","117000094",126.9049308996,37.4596154031,"11545"
"100100277","117000092",126.9053752556,37.4573578853,"11545"
"100100277","117000090",126.9059215066,37.4545793238,"11545"
"100100277","117000057",126.9067446009,37.4518190414,"11545"
"100100277","117000055",126.9089381367,37.4509300405,"11545"
"100100277","117000920",126.9115721892,37.4502922347,"11545"
"100100278","117000133",126.9094146955,37.4625474004,"11545"
"100100278","117000276",126.9077589491,37.4625825391,"11545"
"100100278","117000196",126.9052359702,37.4627139906,"11545"
"100100278","117000099",126.9029842355,37.4644434109,"11545"
"100100278","117000102",126.9019338278,37.4673553773,"11545"
"100100278","117000104",126.9026897457,37.4697182134,"11545"
"100100278","117000137",126.9008377097,37.4712084006,"11545"
"100100278","117000063",126.8984147171,37.4729857545,"11545"
"100100278","117000061",126.8987801962,37.4762604229,"11545"
"100100278","116000014",126.9020062138,37.4846069368,"11530"
"100100278","117000060",126.8984359727,37.4756583804,"11545"
"100100278","117000062",126.898172751,37.4724160226,"11545"
"100100278","117000064",126.8979489696,37.4704233091,"11545"
"100100278","117000101",126.9000365712,37.4664177451,"11545"
"100100278","117000098",126.9021995972,37.4654898961,"11545"
"100100278","117000195",126.9052534458,37.46262355,"11545"
"100100278","117000277",126.9074410166,37.4624368387,"11545"
"100100278","117000921",126.9095097762,37.4624148186,"11545"
"100100279","225000180",126.9253683064,37.3319224124,"41410"
"100100279","225000191",126.9261438795,37.3322125982,"41410"
"100100279","225000182",126.9282378251,37.3329436643,"41410"
"100100279","225000123",126.934376544,37.335238123,"41410"
"100100279","225000121",126.9378029079,37.3397897555,"41410"
"100100279","225000120",126.9389142004,37.3424024999,"41410"
"100100279","225000119",126.9402861221,37.3441632831,"41410"
"100100279","225000021",126.9424678291,37.3464150519,"41410"
