시도,시군구,년도,행정구역코드,사회적_불평등_지수,법정구역코드,학사_비율,소득액,EQ5D,인구수,0-4세_전체인구,5-9세_전체인구,10-14세_전체인구,15-19세_전체인구,20-24세_전체인구,25-29세_전체인구,30-34세_전체인구,35-39세_전체인구,40-44세_전체인구,45-49세_전체인구,50-54세_전체인구,55-59세_전체인구,60-64세_전체인구,65-69세_전체인구,70-74세_전체인구,75-79세_전체인구,80-84세_전체인구,85-89세_전체인구,90-94세_전체인구,95-99세_전체인구,100세이상_전체인구,계_여성인구,0-4세_여성인구,5-9세_여성인구,10-14세_여성인구,15-19세_여성인구,20-24세_여성인구,25-29세_여성인구,30-34세_여성인구,35-39세_여성인구,40-44세_여성인구,45-49세_여성인구,50-54세_여성인구,55-59세_여성인구,60-64세_여성인구,65-69세_여성인구,70-74세_여성인구,75-79세_여성인구,80-84세_여성인구,85-89세_여성인구,90-94세_여성인구,95-99세_여성인구,100세이상_여성인구,면적,대중교통_노선_개수,대중교통_정류장_역_개수,대중교통_노선_면적,대중교통_역_노선_면적,도로_노드_면적,도로_링크_면적,도서관 수,시설_연면적,개관일수,AGE,도서_국내_총류,도서_국내_철학,도서_국내_종교,도서_국내_사회과학,도서_국내_순수과학,도서_국내_기술과학,도서_국내_예술,도서_국내_언어,도서_국내_문학,도서_국내_역사,대출권수_어린이_총류,대출권수_어린이_철학,대출권수_어린이_종교,대출권수_어린이_사회과학,대출권수_어린이_순수과학,대출권수_어린이_기술과학,대출권수_어린이_예술,대출권수_어린이_언어,대출권수_어린이_문학,대출권수_어린이_역사,대출권수_청소년_총류,대출권수_청소년_철학,대출권수_청소년_종교,대출권수_청소년_사회과학,대출권수_청소년_순수과학,대출권수_청소년_기술과학,대출권수_청소년_예술,대출권수_청소년_언어,대출권수_청소년_문학,대출권수_청소년_역사,대출권수_성인_총류,대출권수_성인_철학,대출권수_성인_종교,대출권수_성인_사회과학,대출권수_성인_순수과학,대출권수_성인_기술과학,대출권수_성인_예술,대출권수_성인_언어,대출권수_성인_문학,대출권수_성인_역사,총_국내도서권수,총_대출권수
서울특별시,구로구,2016,11170,-1.105053863263431,11530,0.3180877331540424,2199729,0.952,442165,19458.0,17747.0,15703.5,20430.5,26752.0,29614.5,36428.5,37205.5,34842.5,32633.5,31338.5,33407.0,26550.5,20207.0,14811.0,9824.5,5177.5,2260.5,708.5,157.5,23.5,208777.0,9616.0,8749.5,7510.5,9848.0,13264.5,15160.0,18023.0,18018.5,16529.0,16197.0,15798.5,17424.5,13943.0,10219.5,7562.5,5359.0,3209.0,1638.5,559.0,126.5,21.0,20118709,118.0,588.0,5.865187473013304e-06,2.92265274078968e-05,2.4007504656486656e-05,6.849346048993501e-05,7,1537.148571428571,291.0,15.0,20068,22284,11864,91594,35729,36431,24070,21749,213932,46976,9547,7259,2947,33686,46661,8763,6281,15420,174878,38347,1194.0,2270.0,443.0,5860.0,4006.0,2945.0,1918.0,1443.0,17245.0,2968.0,22498.0,25323.0,8661.0,72061.0,15195.0,37805.0,17073.0,19291.0,159596.0,36266,524697,797850.0
서울특별시,구로구,2017,11170,-2.5588640801236,11530,0.3180877331540424,2278171,0.956,436869,17826.5,17401.0,15198.0,19321.5,26019.5,29708.5,33293.0,36674.0,33516.0,33225.5,30377.5,33499.0,27795.5,20454.0,15269.0,10857.0,5696.0,2385.0,782.5,174.5,21.5,206211.0,8803.0,8605.0,7338.0,9257.5,12905.5,15182.5,16519.0,17789.0,16054.5,16437.5,15230.5,17408.0,14667.0,10448.5,7785.0,5867.0,3456.0,1675.0,622.5,141.0,19.0,20119954,118.0,588.0,5.864824541845374e-06,2.922471890343288e-05,2.400601909924844e-05,6.848922219205868e-05,7,1537.148571428571,304.2857142857143,16.0,20828,23103,12085,95217,36025,38074,25038,22239,222024,47557,10546,7253,2539,30432,46140,8876,5087,16320,168089,36855,1568.0,2186.0,373.0,6125.0,2934.0,3291.0,2148.0,1483.0,15447.0,2994.0,23469.0,28129.0,7746.0,76846.0,17645.0,40416.0,27408.0,20745.0,177732.0,38269,542190,829091.0
서울특별시,구로구,2018,11170,-1.366466434957568,11530,0.3180877331540424,2348314,0.971,433765,15942.5,16766.5,14970.0,18176.5,25088.5,29999.5,30767.0,35795.5,31836.5,33216.5,30228.5,32942.5,28682.0,20897.5,15956.5,11766.5,6290.5,2571.5,850.5,205.5,20.0,203275.5,7821.0,8305.0,7272.0,8730.0,12491.5,15218.0,15329.5,17407.5,15357.0,16328.0,15180.0,17068.5,15115.0,10850.0,8137.5,6326.5,3729.0,1755.5,671.5,165.5,17.0,20120141,118.0,588.0,5.8647700331722325e-06,2.922444728394299e-05,2.4005795983238884e-05,6.84885856416215e-05,7,1537.148571428571,305.1428571428572,17.0,23081,25349,12882,98344,39401,40305,26128,22183,232588,51185,10903,6070,2171,30474,47132,10333,5540,17032,170631,35932,1596.0,1817.0,318.0,5816.0,2407.0,2946.0,1972.0,1549.0,13995.0,2517.0,22955.0,25927.0,7756.0,80040.0,16551.0,39831.0,26866.0,21718.0,175631.0,36431,571446,824857.0
서울특별시,금천구,2015,11180,-1.79793898121867,11545,0.2338161273754494,2194374,0.954,250690,8598.5,7843.5,8828.5,12659.5,16466.5,17981.5,20124.5,17752.5,19142.0,20078.0,21045.0,19589.5,14194.5,10956.5,8481.5,5274.0,2718.0,1176.5,394.0,91.0,10.5,114441.0,4204.5,3857.0,4317.5,6053.0,7995.5,8314.0,9058.0,8231.5,9161.0,9882.5,10362.5,9832.5,7239.0,5586.0,4426.0,2925.5,1718.5,894.5,299.0,75.5,7.5,13019731,80.0,401.0,6.144520190163683e-06,3.079940745319546e-05,1.4209202939753515e-05,4.232038280975237e-05,4,1882.3025,326.0,9.25,14084,13616,7210,45119,16472,18444,12187,18547,86561,20723,1939,1517,1054,8552,11577,2293,1260,6851,32291,7780,625.0,980.0,198.0,2686.0,2029.0,984.0,680.0,1406.0,9639.0,2437.0,12672.0,17088.0,7866.0,49816.0,26760.0,19751.0,11170.0,25167.0,149374.0,30312,252963,446754.0
서울특별시,금천구,2016,11180,0.1996710032301095,11545,0.2338161273754494,2250370,0.964,247819,8419.0,7702.5,8127.5,11886.0,16222.5,18093.0,19112.5,17704.5,18066.0,19981.0,20522.0,20329.5,15258.5,11303.5,8662.5,5656.0,2986.0,1271.5,405.5,97.5,12.0,113858.5,4130.0,3758.5,4017.0,5726.0,7877.0,8425.0,8608.5,8138.5,8650.5,9843.0,10102.0,10165.0,7815.0,5770.0,4517.0,3113.0,1863.5,937.5,314.5,78.5,8.5,13019304,80.0,401.0,6.144721714770621e-06,3.080041759528774e-05,1.420966896540706e-05,4.232177081048265e-05,4,1882.3025,330.75,10.25,14062,13407,7569,53353,16844,19587,12576,11155,89483,21683,1583,810,737,6145,8748,1390,964,5421,24945,5593,1011.0,1110.0,399.0,3484.0,4048.0,1122.0,757.0,2483.0,12501.0,3522.0,10299.0,13278.0,5537.0,37569.0,18552.0,14904.0,6477.0,18818.0,103758.0,22695,259719,338660.0
서울특별시,금천구,2017,11180,0.2786153523070434,11545,0.2338161273754494,2451077,0.958,249930,8045.5,7635.5,7732.0,11040.0,15830.0,18612.0,18388.0,17933.0,17130.5,19841.0,20015.0,20993.5,16113.5,11607.0,8789.0,6352.5,3217.0,1393.5,421.0,110.0,14.5,113812.5,3920.0,3719.5,3838.0,5337.5,7723.5,8771.5,8302.5,8224.5,8177.5,9716.5,9885.0,10532.5,8263.5,5920.5,4599.5,3476.5,1986.5,986.5,332.5,87.0,11.5,13020164,80.0,401.0,6.144315847327268e-06,3.079838318472793e-05,1.4208730396944308e-05,4.231897539846656e-05,4,1882.125,322.25,11.25,13241,15055,8147,51207,18785,21768,17016,16093,99387,23412,1983,1116,1608,6880,9694,1900,1322,6511,29242,6452,771.0,1337.0,343.0,2973.0,2855.0,1118.0,877.0,1288.0,10322.0,2760.0,15852.0,16013.0,29031.0,44453.0,27369.0,23207.0,13023.0,71829.0,103999.0,171401,284111,607529.0
서울특별시,금천구,2018,11180,-0.2941916933973704,11545,0.2338161273754494,2548108,0.964,249344,7554.5,7480.0,7389.5,10127.0,15434.5,19555.5,17877.0,18152.0,16158.5,19371.0,19772.5,21180.0,16839.5,11932.0,9057.5,6963.5,3472.0,1517.5,477.0,125.5,16.0,113526.0,3675.0,3655.0,3654.5,4918.0,7562.0,9251.0,8073.0,8261.5,7664.5,9439.0,9863.0,10614.5,8607.5,6098.5,4765.5,3783.5,2113.5,1033.0,385.0,95.0,13.5,13020303,80.0,401.0,6.1442502528550985e-06,3.0798054392436185e-05,1.4208578709727415e-05,4.2318523616539495e-05,4,1882.125,327.75,12.25,14062,15533,8492,53404,19208,22506,17384,15719,105090,24332,2347,1380,987,6965,12159,2265,1749,8879,32977,6738,688.0,908.0,216.0,2883.0,2942.0,1040.0,983.0,1101.0,10082.0,1923.0,21361.0,18647.0,8381.0,56236.0,32229.0,24659.0,13040.0,26064.0,142154.0,40819,295730,482802.0
서울특별시,영등포구,2015,11190,1.062122480106297,11560,0.4091284869833448,2806587,0.962,406528,15812.5,13891.0,13786.0,18268.0,24350.5,30188.5,36280.0,31807.0,31715.5,29044.5,29644.5,29125.0,21379.5,17314.0,13422.5,9284.5,4924.5,2148.5,791.5,158.5,22.5,186856.0,7753.5,6716.5,6526.0,8770.0,12242.5,15574.5,17559.5,15508.0,15051.0,14191.5,14718.0,14824.0,10990.5,8876.5,7153.0,5133.0,3029.0,1526.5,568.0,129.0,15.5,24529569,163.0,642.0,6.645041337660682e-06,2.6172494102933484e-05,2.4908713235034827e-05,6.922257786102968e-05,5,2657.91,295.6,13.4,15596,18212,11845,62614,26172,26697,17327,15106,133390,33258,5125,3887,2100,25158,31376,3283,3152,11848,102973,20474,826.0,1103.0,208.0,2749.0,2253.0,1192.0,1138.0,926.0,13707.0,2351.0,14210.0,16342.0,5363.0,43270.0,15736.0,21248.0,18940.0,14168.0,125031.0,29671,360217,539808.0
서울특별시,영등포구,2016,11190,1.056742544804307,11560,0.4091284869833448,2906795,0.967,398120,15381.5,13553.5,12690.5,17232.5,23772.5,30175.0,34793.0,31715.5,29963.0,29213.5,28064.5,29188.0,22393.0,17354.0,13334.5,9503.0,5447.0,2240.0,804.5,178.0,17.0,183868.0,7508.0,6615.0,5975.5,8250.0,12012.5,15649.0,16926.5,15380.5,14309.0,14277.5,13735.5,14868.5,11483.0,8974.0,7065.0,5259.0,3264.5,1572.5,590.0,140.5,12.0,24529646,163.0,642.0,6.645020478485503e-06,2.6172411945936767e-05,2.4908635045120503e-05,6.92223605672907e-05,5,2668.914,296.8,14.4,16124,19590,12249,66286,27374,27560,18333,15728,139798,34222,2897,1781,1522,12030,17842,2136,2261,6369,58927,13556,725.0,894.0,208.0,2551.0,2706.0,1119.0,864.0,825.0,12132.0,2585.0,15209.0,19208.0,6229.0,55260.0,27098.0,25017.0,15835.0,17027.0,164154.0,39452,377264,528419.0
서울특별시,영등포구,2017,11190,1.501066844898229,11560,0.4091284869833448,3025915,0.967,393560,14692.0,13171.0,12131.0,16102.0,22968.0,30784.5,33303.0,31850.0,28435.5,29383.0,26947.0,29005.5,23130.0,17247.5,13275.5,10124.5,5909.5,2402.5,829.0,202.0,17.5,181455.0,7116.0,6493.0,5684.0,7668.0,11670.5,15924.0,16307.0,15348.5,13698.5,14348.0,13195.5,14713.5,11833.0,8933.0,6998.5,5577.5,3500.0,1658.0,619.0,155.5,14.0,24548177,163.0,642.0,6.640004265897219e-06,2.6152654838687208e-05,2.488983194149203e-05,6.917010578830355e-05,5,2668.914,296.2,15.4,17111,21011,12525,69964,28734,29844,19179,16353,148606,36137,3493,2064,1337,11152,17639,2207,1890,6507,53880,12454,694.0,811.0,164.0,2330.0,2569.0,1005.0,807.0,764.0,10991.0,2479.0,15627.0,18807.0,6077.0,57387.0,30661.0,25138.0,14243.0,18417.0,162422.0,38020,399464,522036.0
서울특별시,영등포구,2018,11190,0.5533490126924044,11560,0.4091284869833448,3182411,0.976,395286,13962.5,12825.5,11750.0,14990.5,22470.0,32096.0,32831.0,32358.0,27124.0,29213.5,26834.5,28455.5,23886.0,17359.5,13571.0,10816.0,6322.0,2636.5,890.5,216.5,22.0,180999.5,6749.0,6351.5,5520.5,7092.0,11573.0,16553.0,16107.0,15507.0,13111.0,14244.5,13219.5,14336.5,12223.0,9013.5,7102.0,5950.5,3713.5,1783.0,667.0,164.0,18.5,24548061,163.0,642.0,6.640035642733656e-06,2.6152778421073662e-05,2.488994955650469e-05,6.917043264639109e-05,5,2668.914,301.2,16.4,18008,22453,12922,73166,30598,31233,20157,16513,158067,37608,5259,3025,2138,17958,27971,3756,2338,11137,93970,19605,761.0,932.0,243.0,2496.0,1686.0,1148.0,836.0,770.0,8521.0,1842.0,14667.0,17648.0,5473.0,53211.0,20103.0,25387.0,15528.0,15935.0,135442.0,29564,420725,539350.0
서울특별시,동작구,2015,11200,-0.5547359352779848,11590,0.4156359731511858,1917661,0.946,407894,16548.5,15117.5,15458.5,20046.0,29004.5,34397.0,38333.0,33798.5,33400.0,29549.5,30098.0,29707.5,22047.5,18530.5,14518.5,9594.5,5171.5,2365.5,855.0,180.5,25.0,203013.5,7985.0,7300.5,7436.0,9713.5,14346.0,17290.0,18832.5,16762.5,16148.0,14997.0,15853.0,15883.0,11756.0,10074.5,7530.5,5413.5,3202.0,1673.0,652.0,144.5,20.5,16353893,127.0,482.0,7.765735045472047e-06,2.9473104660767927e-05,1.2718684168962094e-05,3.895097026744641e-05,3,1408.063333333333,304.6666666666667,11.66666666666667,8955,10186,6169,38462,13227,14861,11183,9040,77917,19457,4926,3297,1625,17376,21948,2749,1993,10983,89151,17735,2165.0,2768.0,1048.0,9783.0,4554.0,5068.0,2203.0,3093.0,26417.0,6041.0,17256.0,20288.0,8071.0,64349.0,20524.0,34413.0,15261.0,20747.0,157031.0,36013,209457,628876.0
서울특별시,동작구,2016,11200,0.6387805811131316,11590,0.4156359731511858,1954235,0.958,404076,15974.0,15068.5,14461.5,19181.0,29050.0,34061.5,36107.5,33834.0,32111.0,30486.0,28813.5,30084.0,23422.5,18545.5,14590.5,10162.5,5649.0,2524.0,877.5,203.0,26.5,201631.0,7718.0,7254.0,6948.0,9326.0,14402.5,17087.5,17894.5,16775.0,15656.0,15467.0,15006.5,16120.0,12477.5,10097.0,7691.5,5638.0,3464.0,1761.5,666.0,158.5,22.0,16354174,127.0,482.0,7.765601613386283e-06,2.947259824922983e-05,1.2718465634522416e-05,3.89503010057249e-05,3,1408.063333333333,305.0,12.66666666666667,9094,10985,6664,40736,14089,16136,10647,9534,81888,20898,4841,4569,2298,17646,13848,7063,3492,7894,64311,12443,1329.0,1520.0,561.0,4898.0,2766.0,2474.0,1246.0,1772.0,16142.0,3429.0,19182.0,22792.0,9498.0,74694.0,36810.0,37191.0,16184.0,25231.0,216114.0,46204,220671,678442.0
서울특별시,동작구,2017,11200,-0.6272941469855078,11590,0.4156359731511858,2029431,0.954,400236,15114.5,14878.5,14040.0,18236.0,28706.0,34725.0,34086.0,33857.0,30936.0,31234.5,27960.0,30310.0,24486.0,18504.5,14709.0,11090.0,6144.5,2709.5,929.0,220.0,27.5,200909.0,7340.0,7168.0,6746.0,8894.0,14408.5,17325.0,17026.5,16727.0,15238.0,15783.0,14498.0,16189.0,13017.0,10092.5,7925.0,6025.5,3734.0,1875.0,701.5,172.0,23.5,16354213,127.0,482.0,7.76558309470471e-06,2.9472527965729687e-05,1.2718435304713226e-05,3.895020812068425e-05,3,1408.063333333333,306.6666666666667,13.66666666666667,9379,11513,6977,43861,14839,18104,11355,10164,83955,21578,4585,5009,2337,19229,12867,8284,3393,7697,64465,12021,1297.0,1494.0,528.0,5035.0,2649.0,2414.0,1011.0,1771.0,15854.0,3278.0,18622.0,24065.0,8721.0,78118.0,36087.0,37821.0,14827.0,25392.0,213177.0,44172,231725,676220.0
서울특별시,동작구,2018,11200,-1.772536411392731,11590,0.4156359731511858,2097330,0.946,397980,14002.0,14541.0,13739.0,17254.0,28466.5,35727.5,32379.0,33657.0,29649.5,31336.0,27971.0,29961.0,25455.0,18637.0,15107.0,11859.0,6612.5,2879.5,1012.5,246.0,29.5,200339.0,6865.5,7078.0,6588.0,8427.0,14572.5,17792.0,16158.5,16641.5,14724.5,15734.0,14566.5,15872.0,13578.0,10157.5,8305.5,6365.5,3965.0,1973.5,762.0,189.0,23.0,16354392,127.0,482.0,7.765498099837646e-06,2.94722053867854e-05,1.2718296100521498e-05,3.894978180784709e-05,4,1162.075,280.25,11.25,10420,13217,7350,46850,17371,19923,12549,11073,95330,23437,2025,1478,866,7630,13421,2818,1298,6557,50343,7763,753.0,802.0,309.0,2650.0,2478.0,1369.0,616.0,1289.0,10431.0,1668.0,19205.0,23623.0,8266.0,80985.0,29894.0,38070.0,14575.0,28269.0,210082.0,42914,257520,612447.0
서울특별시,관악구,2015,11210,-0.4652104090743034,11620,0.3621797079092232,1669579,0.951,519622,17850.0,15869.5,16691.0,22975.0,38591.5,55158.0,55864.0,42983.0,41163.0,35734.5,35784.0,35562.5,27900.5,23526.5,18444.0,11145.5,5277.5,2353.0,789.5,165.5,25.0,249472.0,8737.5,7684.0,8043.5,11167.0,19777.0,26675.5,25368.0,19716.5,18756.0,17453.0,18323.5,18962.0,15012.5,12542.5,9506.5,5984.5,3270.0,1707.0,623.0,140.0,22.5,29569357,108.0,551.0,3.652429777218355e-06,1.8634155622660312e-05,6.493208492832631e-06,1.8498880445726296e-05,5,1407.734,297.6,9.2,18650,18258,8855,56759,21547,24816,15561,19939,127821,28374,3602,1836,793,8044,9170,2142,1692,8352,36094,7768,586.0,725.0,204.0,2201.0,1309.0,1052.0,641.0,1039.0,7977.0,1403.0,19342.0,22826.0,7763.0,65346.0,21698.0,30532.0,17821.0,26858.0,160633.0,34667,340580,504116.0
서울특별시,관악구,2016,11210,-1.002821436645721,11620,0.3621797079092232,1701159,0.95,515648,16950.0,15431.5,15504.0,21840.5,39146.0,56161.5,52764.5,42961.5,39274.0,36627.0,34503.0,36050.0,29373.0,23792.0,18530.0,12103.0,5792.0,2544.5,838.5,173.0,30.0,247846.5,8289.5,7471.5,7506.0,10610.5,20211.5,26943.5,23981.0,19727.5,17907.5,17798.0,17430.5,19127.0,15849.0,12693.0,9683.5,6445.5,3511.5,1826.0,663.0,143.5,27.5,29568727,108.0,551.0,3.652507596962156e-06,1.863455264746433e-05,6.493346839043832e-06,1.8499274588317585e-05,5,1407.018,298.2,10.2,19069,19520,9183,59458,22241,26485,16489,20550,132104,29254,3330,1931,840,8122,10451,2419,1865,8534,41904,8047,863.0,797.0,250.0,2513.0,2217.0,1111.0,662.0,1078.0,9229.0,1971.0,23332.0,27525.0,8322.0,74183.0,24165.0,35929.0,17460.0,25585.0,184032.0,39600,354353,568267.0
서울특별시,관악구,2017,11210,-0.2436994104924561,11620,0.3621797079092232,1775793,0.96,511222,15605.5,14945.0,14792.5,20408.0,39313.5,58586.5,49855.5,42975.5,37212.5,37336.0,33396.5,36193.5,30198.0,23877.5,18619.5,13507.5,6378.0,2710.0,915.0,194.5,36.0,246467.0,7660.0,7250.0,7172.5,9899.5,20612.0,27921.5,22633.0,19750.0,17076.5,17974.0,16764.0,19062.0,16336.0,12708.0,9895.5,7150.0,3796.0,1897.5,718.0,158.0,33.0,29568848,108.0,551.0,3.6524926503731214e-06,1.8634476392181395e-05,6.493320267329996e-06,1.8499198886612017e-05,5,1407.018,298.6,11.2,20337,21194,9615,64123,23571,28898,17293,22145,141252,31110,2960,1491,642,6271,9860,2107,1356,6705,36972,6354,908.0,872.0,235.0,2623.0,2137.0,1121.0,600.0,1203.0,9993.0,1746.0,21592.0,25397.0,7813.0,70108.0,19369.0,33781.0,14797.0,23244.0,173087.0,35895,379538,521239.0
서울특별시,관악구,2018,11210,-0.5741637346519248,11620,0.3621797079092232,1823791,0.963,510303,14108.0,14199.5,14209.5,19096.0,39581.0,61974.5,48149.0,42657.5,35066.0,37259.5,33108.0,35718.0,30713.5,23908.5,19075.0,14606.0,7075.5,2891.5,975.5,225.0,40.5,245974.0,6880.5,6895.0,6894.0,9262.5,21270.5,29684.0,21810.0,19606.0,16215.0,17711.5,16617.5,18705.5,16555.0,12782.5,10257.5,7747.0,4142.5,1962.5,761.0,177.0,37.0,29568890,108.0,551.0,3.652487462329496e-06,1.863444992355141e-05,6.493311044141326e-06,1.84991726101318e-05,5,1407.018,299.4,12.2,20436,21701,9535,66143,24658,30297,17772,22987,145470,32545,2625,1325,664,5604,7587,2059,1234,7463,35523,5078,857.0,583.0,137.0,2314.0,1885.0,1088.0,635.0,1369.0,8380.0,1505.0,19458.0,23677.0,7031.0,68068.0,20521.0,32295.0,14047.0,23160.0,170328.0,32576,391544,499076.0
서울특별시,서초구,2015,11220,-2.899688546630957,11650,0.6286330245927818,2706868,0.961,420804,20618.0,21627.5,23520.5,27647.5,28469.5,30971.5,38755.5,38076.0,42210.5,37814.5,32286.0,30280.5,22545.0,18118.0,12618.5,7770.0,4466.0,2461.5,984.0,225.5,45.5,229111.0,9969.5,10589.0,11524.0,13396.0,14210.0,16681.0,20834.0,20466.0,22224.0,19093.0,16545.5,16129.5,12021.0,9528.5,6297.5,4101.0,2781.0,1770.5,745.5,167.0,37.5,47001849,255.0,817.0,5.4253184805559455e-06,1.7382294896526304e-05,9.148576261329634e-06,2.5147946839282856e-05,1,3593.0,298.0,3.0,4635,4602,1533,12591,4154,4751,3760,2172,27930,6683,4400,1838,426,7643,10839,2249,5231,898,51242,8011,773.0,1101.0,137.0,2414.0,1671.0,1122.0,1520.0,306.0,10788.0,1708.0,11313.0,10959.0,2915.0,32936.0,19939.0,14789.0,20324.0,5088.0,130355.0,24584,72811,387519.0
서울특별시,서초구,2016,11220,-0.805794409279366,11650,0.6286330245927818,2787295,0.954,419682,19691.5,22073.0,22610.0,26928.5,28115.0,30702.0,36400.0,38449.0,40813.5,39593.0,31508.0,30262.0,23989.5,18141.0,13143.5,8310.5,4796.5,2537.0,1017.0,238.0,50.0,228371.0,9561.5,10798.0,11067.0,13068.5,14148.0,16400.0,19636.5,20751.5,21589.5,20177.0,15945.0,16088.5,12863.5,9637.0,6626.5,4321.5,2879.0,1826.0,762.5,183.0,41.0,46982024,255.0,817.0,5.4276078016562245e-06,1.7389629701777e-05,9.15243668514579e-06,2.5158558515912384e-05,1,3591.45,296.0,4.0,5232,5312,1713,14610,5057,5680,4322,2316,32597,7571,4135,1734,523,6830,10820,2173,4596,1241,51263,6860,721.0,900.0,160.0,2424.0,2331.0,1135.0,1475.0,296.0,10272.0,1679.0,11298.0,11299.0,3045.0,32515.0,20518.0,14497.0,19140.0,5627.0,132139.0,22894,84410,384540.0
서울특별시,서초구,2017,11220,0.4363046848771555,11650,0.6286330245927818,2898523,0.951,414550,18183.5,22203.5,22480.0,25829.5,27356.5,30912.5,33958.0,38256.0,39545.5,40992.5,31134.0,30045.5,25021.5,18120.0,13762.5,9076.0,5110.5,2612.0,1072.5,239.5,40.5,226923.0,8872.5,10820.0,10990.0,12590.5,13755.5,16386.0,18400.0,20697.0,21075.0,21002.5,15725.5,15863.0,13474.5,9683.0,7090.5,4647.5,2996.0,1830.5,802.0,188.5,33.0,46985554,255.0,817.0,5.427200028332112e-06,1.7388323228028768e-05,9.151749067383565e-06,2.515666836662179e-05,4,1135.155,183.0,2.0,8233,8350,2888,23046,10012,8537,6601,3050,64017,13427,4569,2361,679,8324,13102,2871,4241,3810,67095,8633,602.0,831.0,146.0,2434.0,1716.0,1147.0,1127.0,349.0,9942.0,1603.0,13797.0,13656.0,3782.0,41662.0,27828.0,17753.0,19146.0,11102.0,182640.0,28912,148161,495860.0
서울특별시,서초구,2018,11220,-3.208454959024984,11650,0.6286330245927818,3009448,0.961,409491,16538.0,21859.5,22594.0,24614.0,26458.5,30820.0,31700.0,37626.5,37888.5,41313.0,31471.0,29146.0,25389.5,18277.5,14343.0,9651.5,5449.0,2656.5,1138.0,266.5,31.5,223606.5,8065.0,10619.5,11071.5,12048.0,13270.5,16252.0,17201.5,20376.0,20320.5,21188.5,15964.0,15299.0,13649.0,9844.5,7518.0,4904.5,3136.0,1786.0,859.5,208.5,24.5,46982954,255.0,817.0,5.42750036534527e-06,1.738928548426308e-05,9.1522555180332e-06,2.515806051701219e-05,6,1064.123333333333,269.5,2.333333333333333,9039,11020,3902,31746,13066,12769,8910,4153,87929,17762,4548,2880,785,10127,14048,3598,4877,6444,76494,10894,720.0,940.0,190.0,2736.0,1701.0,1121.0,1319.0,454.0,8830.0,1611.0,17013.0,20318.0,8724.0,64441.0,38939.0,27274.0,26186.0,19957.0,265641.0,43219,200296,686029.0
서울특별시,강남구,2015,11230,-3.093238742364458,11680,0.5993591332525114,2477743,0.953,541688,21787.0,22426.5,28474.5,40475.5,40060.5,43343.0,52688.5,47128.0,50433.0,51404.5,44450.0,38742.5,28640.5,22469.0,15212.0,9304.0,5373.5,3053.0,1218.5,278.0,45.5,295353.5,10521.0,10902.0,13503.0,18992.0,19978.0,23485.0,28663.0,25189.0,27402.0,26828.0,22504.5,20596.0,15444.5,11783.5,7595.5,5027.0,3492.0,2264.5,926.0,220.0,37.0,39500681,184.0,738.0,4.658147539279133e-06,1.868322219558696e-05,1.5999724156654415e-05,4.678400354667303e-05,12,870.3074999999999,319.5833333333333,15.41666666666667,31467,38061,18696,113845,43920,47573,34022,20954,289015,63855,13907,10017,4493,44634,56735,10299,6437,31985,275354,49028,4757.0,4248.0,733.0,9414.0,9170.0,4245.0,3757.0,2688.0,51787.0,8239.0,35558.0,49312.0,16477.0,125420.0,48484.0,66168.0,45757.0,41166.0,391525.0,86436,701408,1508230.0
서울특별시,강남구,2016,11230,-1.600774041651325,11680,0.5993591332525114,2556670,0.961,532469,20984.5,23035.5,27129.5,38918.5,39021.5,42383.5,49005.0,47768.0,48553.5,52773.0,42971.0,38330.0,30519.0,22494.0,15851.5,10000.5,5756.5,3125.5,1274.0,312.5,50.0,291904.5,10158.5,11188.0,12895.5,18350.0,19391.5,22888.5,26567.0,25719.0,26385.5,27658.0,21542.0,20247.0,16585.5,11899.0,7967.5,5294.0,3597.0,2310.0,975.5,244.0,41.5,39501308,184.0,738.0,4.65807360100582e-06,1.868292563881682e-05,1.5999470194759122e-05,4.6783260949232365e-05,11,935.6990909090908,322.1818181818182,16.63636363636364,31153,38045,18360,112425,45065,47752,33637,20764,288735,63456,13138,9453,4657,43428,57670,10600,6084,34295,281253,49457,4751.0,4509.0,864.0,10450.0,9805.0,4960.0,2812.0,2858.0,46251.0,7900.0,33268.0,47014.0,15655.0,119841.0,55907.0,64971.0,32685.0,38420.0,374569.0,79655,699392,1467180.0
서울특별시,강남구,2017,11230,0.5449410882757929,11680,0.5993591332525114,2633949,0.965,522514,19230.0,23083.5,26851.5,36658.0,37605.5,41778.0,44780.0,47372.0,46658.5,53538.0,41866.5,37510.0,31491.0,22503.0,16579.5,10863.5,6064.5,3230.5,1340.5,341.0,51.0,286265.0,9360.5,11172.0,12789.5,17318.0,18732.0,22399.0,24229.5,25668.0,25389.5,28080.5,20928.5,19676.5,17106.5,11952.5,8493.0,5637.0,3658.0,2339.5,1028.5,263.5,43.0,39501152,184.0,738.0,4.658091996911887e-06,1.8682999422396592e-05,1.5999533380697354e-05,4.678344570811504e-05,11,939.7072727272727,319.1818181818182,17.63636363636364,31737,38241,18618,113991,46483,47681,32713,21019,297857,64725,13575,9733,5272,43645,62441,12221,6354,33504,295176,50517,4004.0,4462.0,835.0,10194.0,9072.0,4726.0,3226.0,2704.0,44588.0,7802.0,36063.0,48863.0,15719.0,130424.0,59272.0,66253.0,41293.0,39933.0,398782.0,85779,713065,1546432.0
